timestamp,tx,ty,tz
0.0,0.0,0.0,0.0
0.1,-0.3372788972857647,-0.005930115329762487,-0.2744734174778689
0.2,-0.6745577945715294,-0.011860230659524974,-0.5489468349557378
0.30000000000000004,-1.011836691857294,-0.017790345989287464,-0.8234202524336068
0.4,-1.3491155891430588,-0.023720461319049948,-1.0978936699114756
0.5,-1.6863944864288234,-0.029650576648812432,-1.3723670873893445
0.6000000000000001,-2.023673383714588,-0.03558069197857493,-1.6468405048672137
0.7000000000000001,-2.360952281000353,-0.04151080730833741,-1.9213139223450826
0.8,-2.6982311782861177,-0.047440922638099896,-2.1957873398229513
0.9,-3.035510075571882,-0.05337103796786238,-2.4702607573008204
1.0,-3.372788972857647,-0.059301153297624865,-2.744734174778689
1.1,-3.7100678701434116,-0.06523126862738736,-3.019207592256558
1.2000000000000002,-4.047346767429176,-0.07116138395714985,-3.2936810097344273
1.3,-4.384625664714941,-0.07709149928691232,-3.568154427212296
1.4000000000000001,-4.721904562000706,-0.08302161461667482,-3.842627844690165
1.5,-5.05918345928647,-0.0889517299464373,-4.117101262168034
1.6,-5.396462356572235,-0.09488184527619979,-4.3915746796459025
1.7000000000000002,-5.733741253858,-0.10081196060596229,-4.666048097123772
1.8,-6.071020151143764,-0.10674207593572475,-4.940521514601641
1.9000000000000001,-6.408299048429529,-0.11267219126548725,-5.2149949320795095
2.0,-6.745577945715294,-0.11860230659524973,-5.489468349557378
2.1,-7.082856843001059,-0.12453242192501222,-5.763941767035248
2.2,-7.420135740286823,-0.13046253725477472,-6.038415184513116
2.3000000000000003,-7.757414637572588,-0.1363926525845372,-6.312888601990986
2.4000000000000004,-8.094693534858353,-0.1423227679142997,-6.587362019468855
2.5,-8.431972432144118,-0.14825288324406216,-6.8618354369467225
2.6,-8.769251329429881,-0.15418299857382464,-7.136308854424592
2.7,-9.106530226715646,-0.16011311390358715,-7.410782271902461
2.8000000000000003,-9.443809124001412,-0.16604322923334963,-7.68525568938033
2.9000000000000004,-9.781088021287177,-0.17197334456311214,-7.959729106858199
3.0,-10.11836691857294,-0.1779034598928746,-8.234202524336068
3.1,-10.455645815858706,-0.18383357522263707,-8.508675941813937
3.2,-10.79292471314447,-0.18976369055239958,-8.783149359291805
3.3000000000000003,-11.130203610430236,-0.19569380588216206,-9.057622776769675
3.4000000000000004,-11.467482507716,-0.20162392121192457,-9.332096194247544
3.5,-11.804761405001763,-0.20755403654168703,-9.606569611725412
3.6,-12.142040302287528,-0.2134841518714495,-9.881043029203282
3.7,-12.479319199573293,-0.21941426720121202,-10.15551644668115
3.8000000000000003,-12.816598096859058,-0.2253443825309745,-10.429989864159019
3.9000000000000004,-13.153876994144824,-0.231274497860737,-10.704463281636889
4.0,-13.491155891430587,-0.23720461319049946,-10.978936699114756
4.1000000000000005,-13.828434788716354,-0.24313472852026197,-11.253410116592626
4.2,-14.165713686002118,-0.24906484385002445,-11.527883534070495
4.3,-14.502992583287881,-0.25499495917978693,-11.802356951548363
4.4,-14.840271480573646,-0.26092507450954944,-12.076830369026233
4.5,-15.177550377859411,-0.2668551898393119,-12.3513037865041
4.6000000000000005,-15.514829275145177,-0.2727853051690744,-12.625777203981972
4.7,-15.85210817243094,-0.27871542049883685,-12.90025062145984
4.800000000000001,-16.189387069716705,-0.2846455358285994,-13.17472403893771
4.9,-16.52666596700247,-0.29057565115836187,-13.449197456415577
5.0,-16.863944864288236,-0.2965057664881243,-13.723670873893445
