timestamp,tx,ty,tz
0.00, -7.91872, -7.72101, 6.61535
0.10, -7.94498, -6.92944, 6.49699
0.20, -8.04515, -6.19925, 6.31290
0.30, -8.26957, -5.47188, 6.07222
0.40, -8.54570, -4.86632, 5.72418
0.50, -8.89440, -4.27697, 5.33047
0.60, -9.34309, -3.83578, 4.89683
0.70, -9.83431, -3.45734, 4.42587
0.80, -10.34806, -3.20539, 3.91432
0.90, -10.88501, -3.06029, 3.39826
1.00, -11.48323, -3.06929, 2.89024
1.10, -12.08264, -3.17710, 2.38320
1.20, -12.61501, -3.39148, 1.90177
1.30, -13.16274, -3.76896, 1.46895
1.40, -13.65713, -4.19784, 1.06001
1.50, -14.08177, -4.76793, 0.73994
1.60, -14.45450, -5.40128, 0.47516
1.70, -14.74528, -6.08918, 0.27961
1.80, -14.93753, -6.83893, 0.16920
1.90, -15.06626, -7.58715, 0.14869
2.00, -15.09583, -8.36889, 0.21389
2.10, -15.02662, -9.12948, 0.37359
2.20, -14.86716, -9.82975, 0.58528
2.30, -14.63922, -10.53217, 0.88214
2.40, -14.30705, -11.13009, 1.24019
2.50, -13.91659, -11.63822, 1.65653
2.60, -13.46240, -12.06605, 2.11124
2.70, -12.97379, -12.37081, 2.62080
2.80, -12.39548, -12.58650, 3.11666
2.90, -11.82574, -12.65143, 3.62494
3.00, -11.25655, -12.60375, 4.15928
3.10, -10.69664, -12.44107, 4.64303
3.20, -10.14851, -12.15490, 5.11325
3.30, -9.63455, -11.75366, 5.54585
3.40, -9.17392, -11.25520, 5.88849
3.50, -8.76254, -10.65189, 6.18162
3.60, -8.41500, -9.99537, 6.43640
3.70, -8.17347, -9.29573, 6.58565
3.80, -7.99990, -8.52435, 6.62616
3.90, -7.92031, -7.77666, 6.61770
4.00, -7.91808, -6.98764, 6.52546
4.10, -8.03980, -6.24918, 6.35989
4.20, -8.24474, -5.54268, 6.09843
4.30, -8.52680, -4.89117, 5.76592
4.40, -8.86960, -4.33335, 5.37841
4.50, -9.30061, -3.86528, 4.94017
4.60, -9.77622, -3.48590, 4.46949
4.70, -10.32622, -3.23156, 3.97774
4.80, -10.84639, -3.07416, 3.44968
4.90, -11.45112, -3.05054, 2.94201
5.00, -12.02137, -3.13422, 2.41629
5.10, -12.57031, -3.38119, 1.94204
5.20, -13.10566, -3.72078, 1.49083
5.30, -13.59394, -4.17633, 1.11536
5.40, -14.04503, -4.71374, 0.76938
5.50, -14.43321, -5.35813, 0.49982
5.60, -14.72337, -6.02405, 0.31100
5.70, -14.92459, -6.76684, 0.18697
5.80, -15.06927, -7.52431, 0.13875
5.90, -15.08501, -8.29403, 0.20480
6.00, -15.06524, -9.06376, 0.33163
6.10, -14.89814, -9.77986, 0.57040
6.20, -14.67562, -10.46726, 0.85055
6.30, -14.33902, -11.06730, 1.21251
6.40, -13.94197, -11.60154, 1.60406
6.50, -13.51192, -12.03170, 2.07113
6.60, -12.99199, -12.35126, 2.55574
6.70, -12.45009, -12.56507, 3.06628
6.80, -11.89802, -12.67256, 3.59561
6.90, -11.31423, -12.61740, 4.11363
7.00, -10.74408, -12.47623, 4.59694
7.10, -10.18239, -12.19466, 5.08645
7.20, -9.67528, -11.80343, 5.49225
7.30, -9.20854, -11.29723, 5.86899
7.40, -8.79152, -10.72554, 6.18285
7.50, -8.44273, -10.04907, 6.40947
7.60, -8.19082, -9.33669, 6.56382
7.70, -8.01994, -8.60735, 6.63783
7.80, -7.91935, -7.84177, 6.63030
7.90, -7.93127, -7.07658, 6.54836
8.00, -8.02637, -6.30864, 6.36268
8.10, -8.22409, -5.59129, 6.10250
8.20, -8.47939, -4.96660, 5.79991
8.30, -8.84118, -4.37622, 5.43377
8.40, -9.25226, -3.88045, 4.98343
8.50, -9.74482, -3.50788, 4.51768
8.60, -10.25870, -3.24971, 4.02690
8.70, -10.79497, -3.08729, 3.50211
8.80, -11.38322, -3.06318, 2.97921
8.90, -11.95858, -3.14029, 2.43295
9.00, -12.51844, -3.36517, 1.98168
9.10, -13.07279, -3.68977, 1.53182
9.20, -13.55407, -4.12516, 1.14626
9.30, -14.01672, -4.66350, 0.79457
9.40, -14.36049, -5.28361, 0.53758
9.50, -14.71883, -5.97786, 0.34269
9.60, -14.93078, -6.71399, 0.18159
9.70, -15.07193, -7.44532, 0.16833
9.80, -15.10046, -8.23345, 0.22094
9.90, -15.03962, -9.00189, 0.32568
10.00, -14.91391, -9.72801, 0.54632
10.10, -14.68652, -10.41400, 0.81738
10.20, -14.36687, -11.01695, 1.18307
10.30, -13.99358, -11.55702, 1.58404
10.40, -13.53931, -11.98228, 2.03766
10.50, -13.04075, -12.32996, 2.49798
10.60, -12.50493, -12.54444, 3.02414
10.70, -11.95514, -12.66110, 3.55427
10.80, -11.36547, -12.64469, 4.07133
10.90, -10.77866, -12.47220, 4.57042
11.00, -10.25228, -12.20460, 5.04955
11.10, -9.70404, -11.82643, 5.47314
11.20, -9.22991, -11.35519, 5.84026
11.30, -8.80705, -10.77449, 6.13132
11.40, -8.46984, -10.13058, 6.38418
11.50, -8.22394, -9.41020, 6.54916
11.60, -8.01885, -8.67065, 6.63370
11.70, -7.92084, -7.91844, 6.63375
11.80, -7.91919, -7.11650, 6.55508
11.90, -8.01963, -6.39291, 6.38221
12.00, -8.18731, -5.65610, 6.12783
12.10, -8.46521, -5.01343, 5.84717
12.20, -8.81567, -4.42965, 5.44566
12.30, -9.21882, -3.94003, 5.02899
12.40, -9.69859, -3.54034, 4.56090
12.50, -10.22597, -3.26150, 4.03812
12.60, -10.77004, -3.09873, 3.53320
12.70, -11.34998, -3.06170, 3.00310
12.80, -11.90656, -3.13380, 2.51486
12.90, -12.48531, -3.33218, 2.03213
13.00, -13.02445, -3.64994, 1.55645
13.10, -13.52163, -4.06867, 1.15805
13.20, -13.98112, -4.62823, 0.82025
13.30, -14.37976, -5.22723, 0.53336
13.40, -14.67239, -5.90870, 0.30603
13.50, -14.89724, -6.63751, 0.19519
13.60, -15.03437, -7.37062, 0.18171
13.70, -15.09805, -8.16213, 0.20932
13.80, -15.04116, -8.93390, 0.32613
13.90, -14.93574, -9.66391, 0.50416
14.00, -14.70407, -10.35923, 0.77963
14.10, -14.38892, -10.96955, 1.12395
14.20, -14.03755, -11.52158, 1.55779
14.30, -13.57728, -11.96974, 1.97628
14.40, -13.10103, -12.31736, 2.48129
14.50, -12.56495, -12.54238, 2.97911
14.60, -11.97968, -12.65860, 3.50760
14.70, -11.39580, -12.62718, 4.03060
14.80, -10.83741, -12.48832, 4.52418
14.90, -10.28355, -12.23769, 4.98107
15.00, -9.76949, -11.85656, 5.42944
15.10, -9.27363, -11.39053, 5.80803
15.20, -8.86981, -10.81570, 6.10689
15.30, -8.49944, -10.15987, 6.36129
15.40, -8.22486, -9.47707, 6.53359
