timestamp,tx,ty,tz
0.0,-5.093282135737388,-3.019129689347019,2.1026922272122874
0.1,-4.840919642699298,-2.6123859140945878,2.1673564302481756
0.2,-4.566418508623296,-2.222555742906163,2.2447537866336402
0.30000000000000004,-4.270882723757726,-1.8512069970184442,2.3345730192332184
0.4,-3.955500875631114,-1.4998331689649875,2.4364528925378544
0.5,-3.6215413687839666,-1.169847416039297,2.549983665483966
0.6000000000000001,-3.2703473234920617,-0.8625768768506497,2.67470873935242
0.7000000000000001,-2.9033311739975525,-0.5792573338303617,2.8101264941199045
0.8,-2.5219689879727687,-0.3210282431548652,2.9556923058772337
0.9,-2.1277945300627104,-0.08892815207426086,3.1108207372009398
1.0,-1.722393093381538,0.1161094779230103,3.274887891668887
1.1,-1.3073951237715498,0.2932600253109845,3.447233923050508
1.2000000000000002,-0.8844696624666716,0.441811024993795,3.6271656890801927
1.3,-0.4553176335327715,0.5611650337019114,3.813959539140857
1.4000000000000001,-0.021665003081409395,0.6508420327929416,4.00686422464618
1.5,0.4147441622306445,0.7104813587933778,4.2051039204165175
1.6,0.8521547094987809,0.7398431539170458,4.407881344897087
1.7000000000000002,1.2888074584546434,0.7388093307265287,4.61438096666954
1.8,1.7229462765475128,0.7073840470579142,4.8237722843609365
1.9000000000000001,2.152825141768353,0.6456936892987786,5.03521316675897
2.0,2.57671516481122,0.5539863640866844,5.247853239700142
2.1,2.992911542330274,0.432630900472474,5.460837306109497
2.2,3.399740413327727,0.2821153665614542,5.673308785437156
2.3000000000000003,3.795565591097696,0.10304510659827315,5.884413158658932
2.4000000000000004,4.178795143651341,-0.1038596936100653,6.093301404985878
2.5,4.547887796158157,-0.33776690314164526,6.299133416461009
2.6,4.901359129653994,-0.5977357926285904,6.501081376710339
2.7,5.237787551085832,-0.88272081768788,6.698333090259563
2.8000000000000003,5.555820010682938,-1.1915758238977867,6.89009524902651
2.9000000000000004,5.854177443660268,-1.5230586564083666,7.075596622852175
3.0,6.1316599143685995,-1.875836155647006,7.254091161238634
3.1,6.387151442202686,-2.248489519027319,7.424860993819251
3.2,6.619624489858489,-2.63952000709757,7.587219317493866
