timestamp,tx,ty,tz
0.00, -3.06716, 9.78072, 2.36810
0.10, -3.05669, 10.04992, 2.36273
0.20, -3.09381, 10.31925, 2.37878
0.30, -3.18062, 10.57272, 2.43138
0.40, -3.27058, 10.82126, 2.48042
0.50, -3.40534, 11.03434, 2.56096
0.60, -3.54069, 11.23823, 2.64502
0.70, -3.73130, 11.41955, 2.70801
0.80, -3.93934, 11.58190, 2.79534
0.90, -4.12097, 11.71986, 2.92303
1.00, -4.34247, 11.81935, 3.05248
1.10, -4.58290, 11.87935, 3.13510
1.20, -4.83748, 11.91816, 3.26817
1.30, -5.05624, 11.91415, 3.38793
1.40, -5.29174, 11.88682, 3.50527
1.50, -5.53681, 11.81904, 3.62358
1.60, -5.76362, 11.72672, 3.73061
1.70, -5.97328, 11.61301, 3.83052
1.80, -6.17227, 11.43592, 3.93494
1.90, -6.33920, 11.25941, 4.02149
2.00, -6.48464, 11.05666, 4.09114
2.10, -6.62829, 10.83474, 4.13931
2.20, -6.73538, 10.59527, 4.22187
2.30, -6.81301, 10.32499, 4.22693
2.40, -6.86540, 10.07375, 4.25651
2.50, -6.86714, 9.82370, 4.28223
2.60, -6.88964, 9.53609, 4.26995
2.70, -6.82124, 9.28671, 4.23293
2.80, -6.77585, 9.01199, 4.20697
2.90, -6.66545, 8.78135, 4.14718
3.00, -6.56355, 8.54275, 4.09083
3.10, -6.38761, 8.33667, 4.00576
3.20, -6.22056, 8.17357, 3.91383
3.30, -6.02175, 7.99923, 3.83015
3.40, -5.83283, 7.85325, 3.70821
3.50, -5.59610, 7.76275, 3.60524
3.60, -5.36581, 7.68659, 3.48847
3.70, -5.14088, 7.64495, 3.37463
3.80, -4.89982, 7.63037, 3.26348
3.90, -4.67178, 7.65600, 3.12714
4.00, -4.41882, 7.72856, 3.00491
4.10, -4.21222, 7.80220, 2.89877
4.20, -3.97245, 7.94976, 2.79779
4.30, -3.77264, 8.09210, 2.70471
4.40, -3.62267, 8.27328, 2.62030
4.50, -3.44221, 8.47157, 2.54219
4.60, -3.30093, 8.69491, 2.47519
4.70, -3.20409, 8.92258, 2.42197
4.80, -3.09910, 9.17585, 2.38250
4.90, -3.05219, 9.43182, 2.37069
5.00, -3.03118, 9.70035, 2.35100
5.10, -3.04577, 9.97714, 2.35563
5.20, -3.09041, 10.24303, 2.39129
5.30, -3.14297, 10.49998, 2.42480
5.40, -3.23075, 10.75027, 2.46528
5.50, -3.35127, 10.99004, 2.52608
5.60, -3.50527, 11.20868, 2.59874
5.70, -3.68525, 11.40707, 2.68570
5.80, -3.88004, 11.54129, 2.77900
5.90, -4.06773, 11.68188, 2.87318
6.00, -4.30574, 11.80292, 3.01395
6.10, -4.50717, 11.87569, 3.11148
6.20, -4.75499, 11.91984, 3.24120
6.30, -4.98579, 11.92255, 3.36835
6.40, -5.23690, 11.90680, 3.49824
6.50, -5.48550, 11.84450, 3.59623
6.60, -5.69651, 11.73761, 3.69957
6.70, -5.88908, 11.63932, 3.81651
6.80, -6.12432, 11.49168, 3.91682
6.90, -6.29868, 11.31756, 4.01245
7.00, -6.46454, 11.13210, 4.07414
7.10, -6.60102, 10.90627, 4.13829
7.20, -6.72222, 10.65566, 4.20476
7.30, -6.78501, 10.40238, 4.24466
7.40, -6.85254, 10.15325, 4.27830
7.50, -6.88340, 9.89150, 4.26881
7.60, -6.86112, 9.60916, 4.26918
7.70, -6.83778, 9.34078, 4.23197
7.80, -6.78368, 9.09890, 4.22190
7.90, -6.70143, 8.83737, 4.16485
8.00, -6.56940, 8.58846, 4.10383
8.10, -6.43736, 8.38079, 4.03496
8.20, -6.25297, 8.20350, 3.95190
8.30, -6.08604, 8.01722, 3.87005
8.40, -5.89049, 7.88726, 3.74849
8.50, -5.66465, 7.77689, 3.65925
8.60, -5.41602, 7.70445, 3.53133
8.70, -5.18545, 7.64203, 3.40078
8.80, -4.95503, 7.64464, 3.29446
8.90, -4.72449, 7.64854, 3.16016
9.00, -4.50143, 7.68525, 3.03021
9.10, -4.26941, 7.79711, 2.93565
9.20, -4.00722, 7.89911, 2.83729
9.30, -3.82104, 8.03998, 2.72468
9.40, -3.63664, 8.21546, 2.63435
9.50, -3.50017, 8.41006, 2.56027
9.60, -3.33494, 8.64691, 2.49403
9.70, -3.21709, 8.86984, 2.42054
9.80, -3.13482, 9.11384, 2.39550
9.90, -3.08238, 9.37490, 2.36656
10.00, -3.06027, 9.63391, 2.35506
10.10, -3.05002, 9.92282, 2.36511
10.20, -3.06805, 10.18533, 2.38192
10.30, -3.12652, 10.43085, 2.40485
10.40, -3.19985, 10.66921, 2.47351
10.50, -3.30536, 10.91547, 2.52563
10.60, -3.46505, 11.14904, 2.58924
10.70, -3.63155, 11.33977, 2.68089
