timestamp,tx,ty,tz
0.00, 0.21102, 2.16794, -9.56390
0.10, 0.66838, 2.41454, -9.32001
0.20, 1.08672, 2.60335, -9.02517
0.30, 1.54077, 2.74374, -8.67069
0.40, 1.99208, 2.79427, -8.30667
0.50, 2.40940, 2.78828, -7.93589
0.60, 2.81291, 2.72864, -7.52310
0.70, 3.17441, 2.57172, -7.10165
0.80, 3.51765, 2.35347, -6.68055
0.90, 3.80410, 2.08729, -6.23399
1.00, 4.03090, 1.79242, -5.83288
1.10, 4.22866, 1.41289, -5.44898
1.20, 4.36784, 0.99048, -5.08234
1.30, 4.44447, 0.54852, -4.73705
1.40, 4.45739, 0.06342, -4.41391
1.50, 4.42388, -0.45553, -4.15064
1.60, 4.31321, -0.96110, -3.93410
1.70, 4.19239, -1.49558, -3.74497
1.80, 3.96226, -2.00458, -3.61336
1.90, 3.70445, -2.51095, -3.53911
2.00, 3.42040, -3.00866, -3.53611
2.10, 3.07952, -3.47607, -3.55152
2.20, 2.71261, -3.90028, -3.64336
2.30, 2.29563, -4.28362, -3.78669
2.40, 1.86590, -4.60944, -3.96977
2.50, 1.42397, -4.87990, -4.19701
2.60, 0.98037, -5.10801, -4.47903
2.70, 0.52030, -5.25336, -4.80567
2.80, 0.07845, -5.32991, -5.14026
2.90, -0.37704, -5.35582, -5.53962
3.00, -0.76583, -5.32720, -5.92785
3.10, -1.15331, -5.22462, -6.34042
3.20, -1.49274, -5.03785, -6.76628
3.30, -1.82201, -4.80660, -7.17526
3.40, -2.08357, -4.50622, -7.60040
3.50, -2.28431, -4.15657, -8.01858
3.60, -2.45930, -3.76822, -8.39132
3.70, -2.55411, -3.33432, -8.74858
3.80, -2.59726, -2.86644, -9.09158
3.90, -2.59408, -2.38075, -9.37743
4.00, -2.52226, -1.85405, -9.61452
4.10, -2.37404, -1.33071, -9.80625
4.20, -2.19828, -0.81323, -9.96583
4.30, -1.96756, -0.30078, -10.07062
4.40, -1.71158, 0.21299, -10.10461
4.50, -1.37909, 0.67794, -10.11803
4.60, -1.01005, 1.13680, -10.06617
4.70, -0.62402, 1.51615, -9.94909
4.80, -0.18804, 1.87277, -9.76861
4.90, 0.23384, 2.17099, -9.55268
5.00, 0.68510, 2.43331, -9.30506
5.10, 1.13776, 2.61814, -9.00805
5.20, 1.58719, 2.71336, -8.64199
5.30, 2.04223, 2.78522, -8.27577
5.40, 2.44898, 2.79034, -7.91478
5.50, 2.84571, 2.70030, -7.48987
5.60, 3.21215, 2.54819, -7.07476
5.70, 3.53053, 2.35984, -6.66775
5.80, 3.81052, 2.07462, -6.22973
5.90, 4.04092, 1.75484, -5.81200
