timestamp,tx,ty,tz
0.00, -0.00176, -0.01190, -0.00225
0.10, -0.04044, -0.05640, 0.05980
0.20, -0.11217, -0.13860, 0.10843
0.30, -0.15350, -0.19815, 0.15032
0.40, -0.20567, -0.24710, 0.18989
0.50, -0.28438, -0.30545, 0.24609
0.60, -0.32876, -0.37002, 0.28936
0.70, -0.38065, -0.44612, 0.33923
0.80, -0.41495, -0.48097, 0.39628
0.90, -0.48242, -0.55825, 0.42140
1.00, -0.51617, -0.62492, 0.48218
1.10, -0.60806, -0.67501, 0.53693
1.20, -0.64119, -0.74396, 0.58134
1.30, -0.70861, -0.80809, 0.61086
1.40, -0.74323, -0.85658, 0.68561
1.50, -0.81717, -0.92974, 0.73426
1.60, -0.86619, -0.98104, 0.77499
1.70, -0.92937, -1.02927, 0.81726
1.80, -0.98770, -1.10084, 0.87820
1.90, -1.02525, -1.16955, 0.93000
2.00, -1.07807, -1.22346, 0.95673
2.10, -1.13793, -1.29300, 1.02365
2.20, -1.18844, -1.35902, 1.04768
2.30, -1.25002, -1.42620, 1.10471
2.40, -1.29028, -1.48049, 1.16110
2.50, -1.35182, -1.54175, 1.20590
2.60, -1.41386, -1.61142, 1.26109
2.70, -1.46491, -1.66281, 1.29861
2.80, -1.50844, -1.73298, 1.34562
2.90, -1.57818, -1.78933, 1.39464
3.00, -1.62032, -1.84296, 1.45291
3.10, -1.68096, -1.91442, 1.48562
3.20, -1.73498, -1.98945, 1.55565
3.30, -1.77267, -2.05292, 1.58221
3.40, -1.84001, -2.10504, 1.64208
3.50, -1.88472, -2.15452, 1.68519
3.60, -1.97596, -2.21029, 1.72493
3.70, -2.00806, -2.27945, 1.77288
3.80, -2.05073, -2.34495, 1.83434
3.90, -2.10547, -2.40266, 1.87695
4.00, -2.16675, -2.48916, 1.92778
4.10, -2.20924, -2.52265, 1.97672
4.20, -2.26392, -2.59315, 2.01912
4.30, -2.30380, -2.66395, 2.10115
4.40, -2.36889, -2.72451, 2.13619
4.50, -2.42351, -2.78487, 2.16707
4.60, -2.48777, -2.82975, 2.21335
4.70, -2.54245, -2.90266, 2.28533
4.80, -2.59254, -2.95168, 2.32763
4.90, -2.65830, -3.02193, 2.37532
5.00, -2.70862, -3.08289, 2.41409
5.10, -2.75841, -3.14545, 2.46068
5.20, -2.79639, -3.21279, 2.51818
5.30, -2.83943, -3.28080, 2.56246
5.40, -2.93989, -3.31364, 2.61922
5.50, -2.96968, -3.39399, 2.65864
5.60, -3.01774, -3.46073, 2.68800
5.70, -3.07189, -3.53922, 2.75452
5.80, -3.11763, -3.58948, 2.80558
5.90, -3.17507, -3.65179, 2.84365
6.00, -3.23933, -3.71438, 2.90654
6.10, -3.29001, -3.76243, 2.94885
6.20, -3.35040, -3.82280, 2.99824
6.30, -3.40082, -3.87842, 3.05104
6.40, -3.45246, -3.95258, 3.09000
6.50, -3.51347, -4.02460, 3.13852
6.60, -3.56963, -4.05932, 3.17998
6.70, -3.61494, -4.12434, 3.24885
6.80, -3.67223, -4.18675, 3.27208
6.90, -3.71754, -4.23710, 3.33362
7.00, -3.77344, -4.32202, 3.39845
7.10, -3.82290, -4.38823, 3.43633
7.20, -3.89253, -4.44511, 3.48069
7.30, -3.94194, -4.51044, 3.52875
7.40, -3.99775, -4.56583, 3.56785
7.50, -4.02399, -4.63680, 3.62302
7.60, -4.10726, -4.68074, 3.65949
7.70, -4.17614, -4.74788, 3.71365
7.80, -4.19980, -4.80522, 3.76411
7.90, -4.25730, -4.85996, 3.82749
8.00, -4.33193, -4.94021, 3.86087
8.10, -4.36267, -5.00763, 3.91162
8.20, -4.40543, -5.07937, 3.94449
8.30, -4.47817, -5.12317, 4.00996
8.40, -4.52828, -5.18939, 4.03689
8.50, -4.57280, -5.24600, 4.10616
8.60, -4.63331, -5.31955, 4.15252
8.70, -4.69156, -5.37371, 4.19628
8.80, -4.73891, -5.44534, 4.25490
8.90, -4.81746, -5.49826, 4.29988
9.00, -4.85094, -5.54994, 4.34883
9.10, -4.91914, -5.63005, 4.39598
9.20, -4.95752, -5.66879, 4.45211
9.30, -5.02415, -5.72891, 4.48199
9.40, -5.07922, -5.80951, 4.54106
9.50, -5.13064, -5.87187, 4.59033
9.60, -5.18070, -5.91935, 4.65204
9.70, -5.22698, -5.98362, 4.67106
9.80, -5.27971, -6.04456, 4.72992
9.90, -5.34187, -6.11360, 4.77567
