timestamp,tx,ty,tz
0.00, 1.18137, -0.23347, 0.18787
0.10, 1.12003, -0.26460, 0.33862
0.20, 0.99517, -0.29142, 0.43472
0.30, 0.84514, -0.28210, 0.51789
0.40, 0.66935, -0.25522, 0.54921
0.50, 0.53876, -0.20676, 0.48839
0.60, 0.40336, -0.16309, 0.44582
0.70, 0.29839, -0.15765, 0.37070
0.80, 0.21904, -0.13277, 0.28995
0.90, 0.14025, -0.07431, 0.18014
1.00, 0.07027, -0.03883, 0.08317
1.10, -0.04053, 0.00468, -0.01574
1.20, -0.09967, 0.04368, -0.10992
1.30, -0.17260, 0.07858, -0.20615
1.40, -0.23366, 0.11921, -0.30422
1.50, -0.33669, 0.14245, -0.37644
1.60, -0.45156, 0.20264, -0.46611
1.70, -0.57847, 0.22560, -0.50310
1.80, -0.72989, 0.24250, -0.53459
1.90, -0.89682, 0.26282, -0.50802
2.00, -1.03001, 0.27967, -0.41687
2.10, -1.15185, 0.25793, -0.28988
2.20, -1.18928, 0.20966, -0.12386
2.30, -1.16879, 0.17428, 0.04439
2.40, -1.07026, 0.12545, 0.19005
2.50, -0.94307, 0.10110, 0.25732
2.60, -0.80220, 0.03634, 0.29119
2.70, -0.62934, 0.03368, 0.30309
2.80, -0.51016, 0.01343, 0.26438
2.90, -0.37931, -0.00809, 0.22376
3.00, -0.27523, -0.00894, 0.18305
3.10, -0.14461, -0.01178, 0.10692
3.20, -0.05082, -0.00233, 0.01834
3.30, 0.04572, -0.00173, -0.04385
3.40, 0.16938, 0.00700, -0.10198
3.50, 0.28561, -0.00511, -0.16764
3.60, 0.38743, 0.00297, -0.22620
3.70, 0.53130, -0.00956, -0.27450
3.80, 0.64951, -0.04291, -0.28920
3.90, 0.79278, -0.04097, -0.28002
4.00, 0.94374, -0.07049, -0.26934
4.10, 1.07498, -0.12825, -0.16889
4.20, 1.17811, -0.16211, -0.03066
4.30, 1.18781, -0.21530, 0.12494
4.40, 1.12139, -0.23582, 0.30073
4.50, 1.02742, -0.25989, 0.41477
4.60, 0.88208, -0.26676, 0.50845
4.70, 0.74701, -0.26602, 0.53703
4.80, 0.58947, -0.22225, 0.50436
4.90, 0.45404, -0.19314, 0.45339
5.00, 0.32076, -0.18348, 0.40180
5.10, 0.22855, -0.12083, 0.30070
5.20, 0.13567, -0.08542, 0.20423
5.30, 0.08610, -0.02405, 0.10682
5.40, 0.01179, 0.00406, 0.01827
5.50, -0.07513, 0.02043, -0.08171
5.60, -0.14824, 0.05046, -0.18097
5.70, -0.22430, 0.10640, -0.28413
5.80, -0.31226, 0.12873, -0.36264
5.90, -0.41744, 0.17064, -0.44122
6.00, -0.54913, 0.22101, -0.51311
6.10, -0.68522, 0.25535, -0.53273
6.20, -0.83994, 0.25848, -0.51889
6.30, -0.99993, 0.26856, -0.44183
6.40, -1.13064, 0.25530, -0.33058
6.50, -1.18036, 0.22648, -0.19223
6.60, -1.19371, 0.18455, -0.02372
6.70, -1.10997, 0.12104, 0.13988
6.80, -0.99497, 0.07993, 0.22716
6.90, -0.82789, 0.05080, 0.29803
7.00, -0.69494, 0.02456, 0.28790
7.10, -0.54660, 0.02131, 0.30041
7.20, -0.42822, 0.00107, 0.24367
7.30, -0.30499, -0.01297, 0.19894
7.40, -0.18662, -0.00402, 0.12116
7.50, -0.09810, -0.01925, 0.06340
7.60, 0.02694, -0.00693, -0.01998
7.70, 0.12018, 0.00726, -0.07467
7.80, 0.22936, -0.00520, -0.14557
7.90, 0.34740, 0.01247, -0.21554
8.00, 0.47214, -0.01511, -0.26561
8.10, 0.59339, -0.01164, -0.29639
8.20, 0.75826, -0.02836, -0.29090
8.30, 0.89243, -0.07433, -0.27698
8.40, 1.01596, -0.10759, -0.20318
8.50, 1.15290, -0.17830, -0.06349
8.60, 1.20356, -0.22158, 0.08960
8.70, 1.17369, -0.26277, 0.25810
8.80, 1.05876, -0.26684, 0.40569
8.90, 0.93563, -0.27776, 0.47261
9.00, 0.78786, -0.25366, 0.53974
9.10, 0.62808, -0.25838, 0.53144
9.20, 0.50338, -0.18664, 0.47356
9.30, 0.35775, -0.15300, 0.40677
9.40, 0.27072, -0.14691, 0.31949
9.50, 0.18484, -0.09720, 0.24338
9.60, 0.09862, -0.06171, 0.14912
9.70, 0.04005, -0.02241, 0.05202
9.80, -0.04042, 0.02121, -0.04441
9.90, -0.10152, 0.04845, -0.15158
