timestamp,tx,ty,tz
0.00, 2.79626, -7.53910, 4.32488
0.10, 2.71767, -7.33773, 4.23663
0.20, 2.59465, -7.09108, 4.14729
0.30, 2.52111, -6.88378, 4.09919
0.40, 2.41579, -6.64217, 4.03946
0.50, 2.32574, -6.41806, 4.00919
0.60, 2.22881, -6.19895, 3.99084
0.70, 2.14821, -5.96265, 3.97498
0.80, 2.05107, -5.73885, 3.99393
0.90, 1.96052, -5.50115, 4.00155
1.00, 1.85926, -5.26528, 4.04618
1.10, 1.77353, -5.03192, 4.08395
1.20, 1.68461, -4.83649, 4.13969
1.30, 1.59428, -4.58820, 4.22765
1.40, 1.49410, -4.39755, 4.29406
1.50, 1.42202, -4.14562, 4.39123
1.60, 1.33103, -3.95434, 4.48662
1.70, 1.24563, -3.74276, 4.60428
1.80, 1.18187, -3.53729, 4.74940
1.90, 1.12529, -3.34564, 4.87203
2.00, 1.02993, -3.17190, 5.04422
2.10, 0.98001, -3.00206, 5.21063
2.20, 0.91368, -2.82842, 5.37265
2.30, 0.86721, -2.67405, 5.54382
2.40, 0.80990, -2.49977, 5.74796
2.50, 0.75217, -2.36650, 5.93870
2.60, 0.70395, -2.23546, 6.14982
2.70, 0.65986, -2.11229, 6.37111
2.80, 0.61865, -2.00080, 6.57579
2.90, 0.58550, -1.90162, 6.81104
3.00, 0.56374, -1.80388, 7.04994
3.10, 0.52326, -1.73910, 7.28817
3.20, 0.51262, -1.66257, 7.52113
3.30, 0.50114, -1.62120, 7.75485
3.40, 0.50446, -1.57705, 8.00463
3.50, 0.50542, -1.55618, 8.26027
3.60, 0.51181, -1.54082, 8.52014
3.70, 0.50308, -1.54192, 8.74650
3.80, 0.52859, -1.53389, 9.00603
3.90, 0.51634, -1.55956, 9.26079
4.00, 0.55001, -1.58308, 9.52772
4.10, 0.59897, -1.62196, 9.74077
4.20, 0.60770, -1.69090, 9.99065
4.30, 0.64087, -1.74496, 10.22858
4.40, 0.68223, -1.84682, 10.45042
4.50, 0.75126, -1.93812, 10.69779
4.60, 0.78253, -2.03726, 10.90482
4.70, 0.85739, -2.16384, 11.12781
4.80, 0.89203, -2.25861, 11.36224
4.90, 0.96054, -2.41234, 11.53703
5.00, 1.03121, -2.56552, 11.71743
5.10, 1.08035, -2.70414, 11.91237
5.20, 1.14438, -2.86937, 12.09216
5.30, 1.22153, -3.04023, 12.26484
5.40, 1.33344, -3.22435, 12.40936
5.50, 1.38865, -3.41704, 12.54436
5.60, 1.46608, -3.62236, 12.68990
5.70, 1.56977, -3.82084, 12.80588
5.80, 1.64864, -4.01691, 12.91987
