timestamp,tx,ty,tz
0.00, 6.38330, -5.71451, -2.69456
0.10, 6.54250, -5.70848, -2.55176
0.20, 6.67537, -5.72431, -2.44841
0.30, 6.80655, -5.75595, -2.32517
0.40, 6.93782, -5.75675, -2.17880
0.50, 7.09253, -5.80116, -2.04540
0.60, 7.20543, -5.85763, -1.93371
0.70, 7.33822, -5.87659, -1.79856
0.80, 7.45150, -5.94090, -1.65211
0.90, 7.55031, -5.97327, -1.50646
1.00, 7.63725, -6.05334, -1.36797
1.10, 7.73956, -6.13483, -1.22111
1.20, 7.83227, -6.20234, -1.08352
1.30, 7.92601, -6.29224, -0.93594
1.40, 7.98681, -6.39014, -0.79909
1.50, 8.05790, -6.48491, -0.65416
1.60, 8.12282, -6.57912, -0.49997
1.70, 8.17055, -6.67677, -0.37077
1.80, 8.22441, -6.78468, -0.21667
1.90, 8.26726, -6.90217, -0.06566
2.00, 8.28024, -7.03507, 0.07192
2.10, 8.32681, -7.13172, 0.23251
2.20, 8.34293, -7.26241, 0.34872
2.30, 8.33092, -7.39894, 0.48396
2.40, 8.32794, -7.52799, 0.61726
2.50, 8.33028, -7.68126, 0.74246
2.60, 8.30258, -7.81444, 0.85552
2.70, 8.28367, -7.94256, 0.98512
2.80, 8.26209, -8.09461, 1.08067
2.90, 8.20127, -8.24673, 1.19877
3.00, 8.15935, -8.38050, 1.32763
3.10, 8.11551, -8.53536, 1.39614
3.20, 8.06793, -8.66834, 1.49100
3.30, 7.98542, -8.82822, 1.60665
3.40, 7.90513, -8.98523, 1.70209
3.50, 7.81692, -9.12898, 1.77408
3.60, 7.74141, -9.27692, 1.84953
3.70, 7.64872, -9.42035, 1.92450
3.80, 7.51731, -9.54828, 1.96240
3.90, 7.42069, -9.71650, 2.02785
4.00, 7.31418, -9.86315, 2.07339
4.10, 7.17621, -9.96925, 2.12534
4.20, 7.06924, -10.12086, 2.15635
4.30, 6.95440, -10.24218, 2.17591
4.40, 6.80689, -10.38201, 2.19046
4.50, 6.67150, -10.50335, 2.20735
4.60, 6.53053, -10.63379, 2.23442
4.70, 6.37887, -10.74717, 2.20979
4.80, 6.24453, -10.84280, 2.22806
4.90, 6.08346, -10.95878, 2.21490
5.00, 5.92864, -11.05643, 2.18972
5.10, 5.74585, -11.15896, 2.17025
5.20, 5.58638, -11.23106, 2.11379
5.30, 5.43520, -11.32980, 2.08892
5.40, 5.28328, -11.40654, 2.05416
5.50, 5.12421, -11.48852, 1.98080
5.60, 4.94342, -11.55949, 1.91848
5.70, 4.78717, -11.61106, 1.84219
5.80, 4.61847, -11.67238, 1.77591
5.90, 4.47481, -11.69549, 1.71061
6.00, 4.32189, -11.75078, 1.60604
6.10, 4.12041, -11.78372, 1.52634
6.20, 4.00446, -11.79398, 1.43267
6.30, 3.83421, -11.83542, 1.30356
6.40, 3.67606, -11.84973, 1.20519
6.50, 3.50929, -11.83938, 1.10643
6.60, 3.40791, -11.84292, 1.00621
6.70, 3.25153, -11.84425, 0.85026
6.80, 3.09893, -11.81946, 0.74841
6.90, 2.97161, -11.79841, 0.60412
7.00, 2.81486, -11.77035, 0.48260
7.10, 2.70268, -11.72219, 0.33132
7.20, 2.59958, -11.65909, 0.21341
7.30, 2.46758, -11.63232, 0.06824
7.40, 2.36753, -11.58573, -0.06991
7.50, 2.27128, -11.49989, -0.21623
7.60, 2.16549, -11.45074, -0.38395
7.70, 2.07640, -11.34895, -0.48356
7.80, 1.99656, -11.28457, -0.63551
7.90, 1.93322, -11.20138, -0.80502
8.00, 1.85194, -11.08562, -0.94874
8.10, 1.77970, -10.99354, -1.09799
8.20, 1.72426, -10.89533, -1.22629
8.30, 1.68113, -10.77508, -1.37581
8.40, 1.64760, -10.68283, -1.50745
8.50, 1.61829, -10.56799, -1.65024
8.60, 1.59594, -10.40864, -1.79277
8.70, 1.56093, -10.27776, -1.95579
8.80, 1.56340, -10.17209, -2.05748
8.90, 1.55459, -10.04634, -2.19750
9.00, 1.54475, -9.90787, -2.32451
9.10, 1.57096, -9.77771, -2.44135
9.20, 1.59626, -9.62581, -2.55846
9.30, 1.63301, -9.45757, -2.68025
9.40, 1.70295, -9.35124, -2.79583
9.50, 1.72438, -9.19973, -2.90909
9.60, 1.78372, -9.04254, -3.01757
9.70, 1.83712, -8.89202, -3.10981
9.80, 1.90319, -8.75635, -3.20387
9.90, 1.97368, -8.60621, -3.29394
10.00, 2.05038, -8.46450, -3.35111
10.10, 2.14500, -8.30799, -3.43217
10.20, 2.24786, -8.15804, -3.50552
10.30, 2.34905, -8.01737, -3.56406
10.40, 2.45238, -7.86366, -3.62336
10.50, 2.55766, -7.72836, -3.68256
10.60, 2.69688, -7.57678, -3.71732
10.70, 2.80433, -7.46004, -3.75373
10.80, 2.94290, -7.34819, -3.76111
10.90, 3.07550, -7.21531, -3.80149
11.00, 3.22171, -7.07745, -3.80761
11.10, 3.36175, -6.96894, -3.82268
11.20, 3.50854, -6.82872, -3.82993
11.30, 3.63241, -6.73155, -3.83609
11.40, 3.80340, -6.61137, -3.80677
11.50, 3.96478, -6.52468, -3.77621
11.60, 4.12876, -6.43912, -3.75818
11.70, 4.28624, -6.33112, -3.73822
11.80, 4.44015, -6.24920, -3.67395
11.90, 4.58931, -6.16793, -3.62460
12.00, 4.76425, -6.09177, -3.59158
12.10, 4.92225, -6.00566, -3.52012
12.20, 5.09129, -5.95733, -3.43251
12.30, 5.24552, -5.91673, -3.39327
12.40, 5.41590, -5.85810, -3.29955
12.50, 5.57018, -5.82109, -3.22578
12.60, 5.72988, -5.76534, -3.13098
12.70, 5.90830, -5.73901, -3.03280
12.80, 6.04447, -5.74816, -2.93588
12.90, 6.20787, -5.74102, -2.84015
13.00, 6.33213, -5.71320, -2.72284
13.10, 6.49573, -5.72858, -2.58817
13.20, 6.65651, -5.72865, -2.46644
13.30, 6.76241, -5.74181, -2.35744
13.40, 6.94137, -5.75329, -2.23007
13.50, 7.04325, -5.79685, -2.08099
13.60, 7.18322, -5.83695, -1.96966
13.70, 7.28949, -5.87427, -1.83322
13.80, 7.39918, -5.90743, -1.68925
13.90, 7.50125, -5.97245, -1.54735
14.00, 7.61324, -6.03853, -1.40978
14.10, 7.72173, -6.11938, -1.24918
14.20, 7.81670, -6.18137, -1.12022
14.30, 7.90433, -6.26691, -0.98209
14.40, 7.98127, -6.35951, -0.80312
14.50, 8.04071, -6.45832, -0.67316
14.60, 8.10069, -6.55424, -0.55460
14.70, 8.17340, -6.63994, -0.39494
14.80, 8.19532, -6.74984, -0.23328
14.90, 8.22975, -6.87316, -0.09285
15.00, 8.29683, -6.99157, 0.02351
15.10, 8.30995, -7.11487, 0.16255
15.20, 8.31895, -7.22666, 0.32181
15.30, 8.32583, -7.38141, 0.45632
15.40, 8.31284, -7.51217, 0.57918
15.50, 8.33187, -7.63741, 0.69675
15.60, 8.31687, -7.78534, 0.83717
15.70, 8.28081, -7.89061, 0.95638
15.80, 8.25662, -8.03302, 1.06610
15.90, 8.22445, -8.20345, 1.15861
16.00, 8.17491, -8.33285, 1.27471
16.10, 8.12740, -8.48408, 1.38785
16.20, 8.08424, -8.64019, 1.49362
16.30, 8.01103, -8.79499, 1.58316
16.40, 7.94175, -8.95117, 1.65850
16.50, 7.83912, -9.09024, 1.73654
16.60, 7.75530, -9.22292, 1.81603
16.70, 7.65985, -9.36491, 1.89452
16.80, 7.56310, -9.52464, 1.96147
16.90, 7.47694, -9.66951, 2.01242
17.00, 7.34486, -9.80677, 2.06637
17.10, 7.20297, -9.96103, 2.09790
17.20, 7.11671, -10.08390, 2.14700
17.30, 6.99103, -10.23905, 2.18852
17.40, 6.84110, -10.34410, 2.18942
17.50, 6.71461, -10.46727, 2.22315
17.60, 6.56082, -10.58979, 2.21365
17.70, 6.41471, -10.69436, 2.23453
17.80, 6.27872, -10.82156, 2.22956
17.90, 6.12904, -10.92776, 2.20952
18.00, 5.96111, -11.05111, 2.17736
18.10, 5.79047, -11.12734, 2.16865
18.20, 5.63534, -11.23553, 2.13085
18.30, 5.47252, -11.30481, 2.08891
18.40, 5.32050, -11.38103, 2.03045
18.50, 5.16652, -11.46146, 1.98839
18.60, 5.01657, -11.51838, 1.91013
18.70, 4.83613, -11.59644, 1.87632
18.80, 4.66372, -11.64313, 1.79627
18.90, 4.51716, -11.70804, 1.72969
19.00, 4.34617, -11.75262, 1.63177
19.10, 4.18695, -11.77561, 1.54682
19.20, 4.01462, -11.80564, 1.46482
19.30, 3.87141, -11.79992, 1.34820
19.40, 3.72375, -11.84174, 1.21266
19.50, 3.55109, -11.84930, 1.11908
19.60, 3.40486, -11.85090, 0.98848
19.70, 3.28451, -11.83753, 0.88897
19.80, 3.14491, -11.83101, 0.77328
19.90, 2.97887, -11.81241, 0.61949
20.00, 2.86641, -11.77956, 0.50807
20.10, 2.73089, -11.74339, 0.38013
20.20, 2.62599, -11.69782, 0.23656
20.30, 2.50935, -11.65483, 0.09950
20.40, 2.41036, -11.58667, -0.03037
20.50, 2.29042, -11.55112, -0.17339
