timestamp,tx,ty,tz
0.00, -0.02432, 0.00681, 0.00304
0.10, 0.04860, -0.08958, 0.03032
0.20, 0.11482, -0.17809, 0.01452
0.30, 0.15811, -0.27172, 0.03652
0.40, 0.22395, -0.37425, 0.04425
0.50, 0.27112, -0.48461, 0.04868
0.60, 0.34399, -0.55963, 0.06110
0.70, 0.36439, -0.63388, 0.07820
0.80, 0.42490, -0.75485, 0.10244
0.90, 0.48388, -0.85117, 0.09688
1.00, 0.53527, -0.96056, 0.11167
1.10, 0.56984, -1.03607, 0.12544
1.20, 0.63853, -1.14466, 0.12665
1.30, 0.68795, -1.22137, 0.14168
1.40, 0.74308, -1.33498, 0.16807
1.50, 0.79782, -1.41528, 0.17802
1.60, 0.85085, -1.52603, 0.17308
1.70, 0.89509, -1.59165, 0.19577
1.80, 0.95875, -1.68260, 0.20840
1.90, 0.99373, -1.78653, 0.19716
2.00, 1.05890, -1.88955, 0.20942
2.10, 1.10049, -2.00169, 0.23734
2.20, 1.15512, -2.06429, 0.25950
2.30, 1.23709, -2.19046, 0.25393
2.40, 1.26920, -2.28405, 0.26837
2.50, 1.31170, -2.35280, 0.29430
2.60, 1.35664, -2.47788, 0.30005
2.70, 1.41226, -2.55924, 0.30305
2.80, 1.48351, -2.65382, 0.31457
2.90, 1.52148, -2.73980, 0.33798
3.00, 1.58826, -2.82632, 0.34516
3.10, 1.64021, -2.93606, 0.37301
3.20, 1.70677, -3.05138, 0.38793
3.30, 1.74514, -3.10942, 0.37337
3.40, 1.79439, -3.21955, 0.38653
3.50, 1.83541, -3.31207, 0.40121
3.60, 1.90086, -3.39306, 0.41503
3.70, 1.93393, -3.50401, 0.41774
3.80, 2.00008, -3.60236, 0.44841
3.90, 2.07043, -3.69701, 0.45647
4.00, 2.10741, -3.78881, 0.45204
4.10, 2.17033, -3.89162, 0.45730
4.20, 2.23112, -3.95939, 0.47848
4.30, 2.27817, -4.06017, 0.49088
4.40, 2.32299, -4.15796, 0.49035
4.50, 2.36722, -4.25396, 0.51111
4.60, 2.43048, -4.35243, 0.53498
4.70, 2.46991, -4.45334, 0.53411
4.80, 2.53245, -4.54951, 0.55178
4.90, 2.58078, -4.63815, 0.58306
5.00, 2.62841, -4.72265, 0.57350
5.10, 2.70418, -4.81599, 0.58855
5.20, 2.75144, -4.89860, 0.60165
5.30, 2.78459, -5.01433, 0.60202
5.40, 2.85085, -5.11099, 0.60825
5.50, 2.90294, -5.20485, 0.63666
5.60, 2.96084, -5.27957, 0.64171
5.70, 3.02199, -5.37515, 0.64297
5.80, 3.05262, -5.48625, 0.67094
5.90, 3.12148, -5.56128, 0.68712
6.00, 3.16652, -5.65644, 0.69310
6.10, 3.21882, -5.76606, 0.71845
6.20, 3.28589, -5.87997, 0.71379
6.30, 3.32667, -5.95648, 0.73214
6.40, 3.37316, -6.06755, 0.73531
6.50, 3.42337, -6.13342, 0.72666
6.60, 3.48206, -6.23797, 0.75533
6.70, 3.53183, -6.32652, 0.76494
6.80, 3.58433, -6.43764, 0.77990
6.90, 3.64874, -6.51202, 0.77960
7.00, 3.70534, -6.61504, 0.78249
7.10, 3.74578, -6.69881, 0.80567
7.20, 3.80305, -6.79853, 0.82265
7.30, 3.86183, -6.87504, 0.83858
7.40, 3.91560, -6.99595, 0.85430
7.50, 3.96394, -7.08444, 0.85706
7.60, 4.01407, -7.18392, 0.85380
7.70, 4.05785, -7.28868, 0.87388
7.80, 4.12289, -7.37221, 0.89092
7.90, 4.16623, -7.46892, 0.89778
8.00, 4.21994, -7.54517, 0.91788
8.10, 4.26759, -7.64157, 0.93251
8.20, 4.31933, -7.74803, 0.92709
8.30, 4.37796, -7.84738, 0.93951
8.40, 4.43034, -7.93326, 0.96661
8.50, 4.50303, -8.04490, 0.95545
8.60, 4.53043, -8.12474, 0.99005
8.70, 4.59088, -8.22964, 0.99664
8.80, 4.64456, -8.30124, 1.01806
8.90, 4.70855, -8.42132, 1.00601
9.00, 4.75885, -8.50162, 1.04126
9.10, 4.80737, -8.62683, 1.03653
9.20, 4.84040, -8.69756, 1.05112
9.30, 4.89428, -8.80522, 1.05768
9.40, 4.96495, -8.88237, 1.07035
9.50, 5.01671, -8.96433, 1.09968
9.60, 5.07359, -9.06723, 1.09543
9.70, 5.10647, -9.16524, 1.10581
9.80, 5.16684, -9.26864, 1.12109
9.90, 5.20954, -9.34329, 1.13536
