timestamp,tx,ty,tz
0.00, -0.36763, 0.07187, -1.19001
0.10, -0.35027, 0.23755, -1.14822
0.20, -0.29455, 0.38822, -1.05377
0.30, -0.26003, 0.46188, -0.92140
0.40, -0.23169, 0.48430, -0.76352
0.50, -0.18458, 0.47312, -0.62053
0.60, -0.11889, 0.41291, -0.47395
0.70, -0.10457, 0.36977, -0.37769
0.80, -0.09172, 0.28861, -0.25371
0.90, -0.03808, 0.20746, -0.16019
1.00, -0.02934, 0.09632, -0.07564
1.10, -0.01190, 0.01818, -0.00542
1.20, 0.01455, -0.07650, 0.07291
1.30, 0.03048, -0.19940, 0.17002
1.40, 0.05894, -0.28744, 0.25762
1.50, 0.09978, -0.34222, 0.37056
1.60, 0.13459, -0.42764, 0.47254
1.70, 0.17887, -0.47368, 0.63148
1.80, 0.22952, -0.49006, 0.75252
1.90, 0.25171, -0.45634, 0.91255
2.00, 0.30033, -0.35842, 1.04795
2.10, 0.36304, -0.24268, 1.16080
2.20, 0.36094, -0.06567, 1.21058
2.30, 0.36491, 0.08859, 1.19343
2.40, 0.34243, 0.22378, 1.08791
2.50, 0.32156, 0.35436, 0.94467
2.60, 0.27648, 0.38225, 0.78385
2.70, 0.24338, 0.38363, 0.64128
2.80, 0.18527, 0.38264, 0.51373
2.90, 0.13024, 0.30045, 0.39638
3.00, 0.09687, 0.25076, 0.27821
3.10, 0.04960, 0.16308, 0.17011
3.20, 0.04654, 0.08341, 0.09875
3.30, -0.00200, -0.01087, 0.01474
3.40, -0.02224, -0.06454, -0.06657
3.50, -0.05469, -0.14538, -0.15955
3.60, -0.06813, -0.24161, -0.26067
3.70, -0.15212, -0.30636, -0.39702
3.80, -0.18334, -0.36919, -0.52268
3.90, -0.22703, -0.39072, -0.64635
4.00, -0.26991, -0.38802, -0.79663
4.10, -0.30062, -0.35061, -0.94933
4.20, -0.35437, -0.27160, -1.06889
4.30, -0.35589, -0.11326, -1.16772
4.40, -0.37228, 0.07134, -1.17703
4.50, -0.34389, 0.23161, -1.15189
4.60, -0.31531, 0.36600, -1.05341
4.70, -0.27749, 0.46204, -0.89783
4.80, -0.22716, 0.48579, -0.77568
4.90, -0.17031, 0.47528, -0.62431
5.00, -0.13669, 0.42617, -0.48715
5.10, -0.10244, 0.35318, -0.37594
5.20, -0.07341, 0.29255, -0.25664
5.30, -0.02397, 0.20420, -0.18942
5.40, -0.01639, 0.10506, -0.09092
5.50, 0.00083, -0.00330, -0.01609
5.60, 0.03423, -0.07576, 0.08599
5.70, 0.03044, -0.17426, 0.14563
5.80, 0.06610, -0.25759, 0.25255
5.90, 0.10622, -0.34316, 0.37924
6.00, 0.11479, -0.41804, 0.47718
6.10, 0.16287, -0.48266, 0.61504
6.20, 0.21443, -0.48476, 0.72807
6.30, 0.26503, -0.47030, 0.89471
6.40, 0.30770, -0.38054, 1.05933
6.50, 0.32812, -0.25564, 1.12841
6.60, 0.38111, -0.09002, 1.20196
6.70, 0.36184, 0.08303, 1.17675
6.80, 0.34080, 0.23340, 1.07851
6.90, 0.31956, 0.34324, 0.95009
7.00, 0.28731, 0.38631, 0.83411
7.10, 0.22497, 0.40373, 0.66016
7.20, 0.17727, 0.38666, 0.52596
7.30, 0.15819, 0.31043, 0.39422
7.40, 0.11563, 0.24559, 0.28449
7.50, 0.06785, 0.15809, 0.18513
7.60, 0.03809, 0.10514, 0.10034
7.70, 0.00976, 0.01950, -0.00663
7.80, -0.03939, -0.07358, -0.08261
7.90, -0.07626, -0.13702, -0.19395
8.00, -0.11510, -0.24686, -0.26961
8.10, -0.13674, -0.29324, -0.37143
8.20, -0.18239, -0.35001, -0.49307
8.30, -0.23070, -0.39944, -0.65415
8.40, -0.26562, -0.39754, -0.78924
8.50, -0.30107, -0.35432, -0.93696
8.60, -0.34260, -0.26711, -1.05967
8.70, -0.35994, -0.11396, -1.15850
8.80, -0.36585, 0.05577, -1.19615
8.90, -0.34666, 0.22829, -1.16196
9.00, -0.31984, 0.38311, -1.06993
9.10, -0.27114, 0.45248, -0.93853
9.20, -0.21819, 0.49180, -0.77303
9.30, -0.19439, 0.47434, -0.63148
9.40, -0.14188, 0.43520, -0.49459
9.50, -0.11869, 0.35179, -0.37701
9.60, -0.07740, 0.27176, -0.29216
9.70, -0.05240, 0.20117, -0.17090
9.80, -0.03424, 0.10342, -0.07443
9.90, -0.00192, 0.00272, -0.00666
