timestamp,tx,ty,tz
0.00, -11.73969, -1.28544, 0.21179
0.10, -11.68188, -1.23042, 0.17603
0.20, -11.64058, -1.18763, 0.15927
0.30, -11.59022, -1.18984, 0.13616
0.40, -11.54687, -1.12683, 0.09468
0.50, -11.48085, -1.08852, 0.07043
0.60, -11.44282, -1.03716, 0.03278
0.70, -11.37531, -1.01486, -0.01137
0.80, -11.33702, -0.98375, -0.04486
0.90, -11.26781, -0.94889, -0.07004
1.00, -11.20857, -0.90897, -0.10873
1.10, -11.15143, -0.88830, -0.14376
1.20, -11.13533, -0.84654, -0.19474
1.30, -11.03871, -0.83836, -0.24026
1.40, -11.02214, -0.79767, -0.27108
1.50, -10.93988, -0.76808, -0.29982
1.60, -10.89096, -0.75250, -0.35769
1.70, -10.84913, -0.72876, -0.37961
1.80, -10.77981, -0.71447, -0.43840
1.90, -10.73287, -0.71464, -0.46605
2.00, -10.67988, -0.68265, -0.51235
2.10, -10.60824, -0.66158, -0.56896
2.20, -10.55959, -0.64429, -0.61918
2.30, -10.53011, -0.64089, -0.66402
2.40, -10.46211, -0.65606, -0.68882
2.50, -10.40651, -0.60171, -0.73329
2.60, -10.37248, -0.61129, -0.78129
2.70, -10.30404, -0.60987, -0.83842
2.80, -10.23808, -0.62472, -0.90884
2.90, -10.17388, -0.62207, -0.95304
3.00, -10.14210, -0.62004, -0.99436
3.10, -10.09711, -0.61906, -1.07615
3.20, -10.03401, -0.59691, -1.09657
3.30, -9.97655, -0.60869, -1.13808
3.40, -9.95344, -0.62009, -1.20845
3.50, -9.89820, -0.62315, -1.24254
3.60, -9.85249, -0.62444, -1.31365
3.70, -9.81070, -0.64792, -1.35890
3.80, -9.75871, -0.65024, -1.41620
3.90, -9.71017, -0.66298, -1.45440
4.00, -9.66465, -0.69180, -1.53439
4.10, -9.59705, -0.68723, -1.59837
4.20, -9.57681, -0.70769, -1.63081
4.30, -9.53773, -0.72955, -1.65972
4.40, -9.49553, -0.73823, -1.70652
4.50, -9.44685, -0.78095, -1.79052
4.60, -9.41106, -0.79915, -1.84287
4.70, -9.35366, -0.83221, -1.89813
4.80, -9.34991, -0.83684, -1.94702
4.90, -9.29616, -0.88027, -2.00212
