timestamp,tx,ty,tz
0.0,-1.555830887458992,4.529569328238992,9.11128120270676
0.1,-1.5264176764792912,4.646506941178778,8.837587424890458
0.2,-1.5528738173079315,4.7478578172608685,8.55745192402454
0.30000000000000004,-1.634191962614548,4.8297629078389495,8.281541174511517
0.4,-1.7672758325178282,4.88910358443007,8.020360788592463
0.5,-1.9470581089259116,4.923620384003194,7.78385550334009
0.6000000000000001,-2.1666933793744594,4.93199904057645,7.581030523604921
0.7000000000000001,-2.417818783808655,4.913920527373188,7.419608638708009
0.8,-2.690872439889641,4.8700732041254735,7.305736168547888
0.9,-2.975457522423549,4.802126607002749,7.243748935554625
1.0,-3.260738134179217,4.712667879143625,7.236007173372158
1.1,-3.5358518948677555,4.605103262269846,7.282805658306577
1.2000000000000002,-3.7903235384943468,4.483528400200037,7.382362485386587
1.3,-4.014463770897709,4.352572392602923,7.530886916400281
1.4000000000000001,-4.19973820052764,4.217221536818798,7.72272371651788
1.5,-4.339092295006132,4.082629468977734,7.950568483721115
1.6,-4.4272199903854,3.9539209335050893,8.205745772128953
1.7000000000000002,-4.4607657255030455,3.835996652711174,8.478539419361077
1.8,-4.438452208748973,3.733346726275017,8.758562500353106
1.9000000000000001,-4.361129052380649,3.649879665646848,9.03515282121572
2.0,-4.231740422580419,3.588773573076798,9.297778894264056
2.1,-4.055212937015355,3.5523551317957334,9.536440936261279
2.2,-3.8382680783261742,3.5420110149332773,9.742051621417032
2.3000000000000003,-3.589166266112716,3.5581350863781145,9.906782091541912
2.4000000000000004,-3.3173923321631,3.60011340396726,10.024360048632026
2.5,-3.0332943748111036,3.6663475960247176,10.090308579673055
2.6,-2.747689743448478,3.7543157211615243,10.102116620140656
2.7,-2.471453155775233,3.86066829403181,10.059334565607681
2.8000000000000003,-2.215102630687027,3.9813558207561655,9.963591390938621
2.9000000000000004,-1.9883990028709007,4.11178298795757,9.818532625238733
3.0,-1.7999742680417194,4.246983634488844,9.629681544231426
3.1,-1.6570029099926566,4.381809843606234,9.404228865320327
3.2,-1.564928724052074,4.51112795569183,9.150758952933181
