timestamp,tx,ty,tz
0.00, 10.86102, 1.65363, -5.75897
0.10, 11.07681, 2.03897, -6.11965
0.20, 11.27621, 2.37612, -6.53895
0.30, 11.42350, 2.69798, -6.99297
0.40, 11.52009, 2.95451, -7.49367
0.50, 11.60788, 3.15087, -8.02587
0.60, 11.64563, 3.33744, -8.54390
0.70, 11.61947, 3.40520, -9.13929
0.80, 11.57584, 3.49422, -9.69721
0.90, 11.46253, 3.50673, -10.26551
1.00, 11.33913, 3.45184, -10.80481
1.10, 11.15351, 3.35044, -11.33497
1.20, 10.95265, 3.20141, -11.84568
1.30, 10.70047, 2.98377, -12.32444
1.40, 10.43736, 2.72717, -12.74961
1.50, 10.13832, 2.44842, -13.13892
1.60, 9.83024, 2.08299, -13.47764
1.70, 9.49044, 1.72319, -13.78909
1.80, 9.14587, 1.31479, -13.99170
1.90, 8.78935, 0.90812, -14.12817
2.00, 8.45971, 0.44658, -14.24254
2.10, 8.11132, 0.01136, -14.24128
2.20, 7.74560, -0.45359, -14.22507
2.30, 7.43728, -0.91881, -14.08537
2.40, 7.14261, -1.35445, -13.91549
2.50, 6.82803, -1.77971, -13.66484
2.60, 6.59355, -2.18807, -13.39342
2.70, 6.34284, -2.57757, -13.01935
2.80, 6.16135, -2.94260, -12.62909
2.90, 5.97558, -3.26152, -12.18537
3.00, 5.86990, -3.53727, -11.67608
3.10, 5.80320, -3.75281, -11.17776
3.20, 5.77019, -3.94126, -10.63200
3.30, 5.78322, -4.04752, -10.07152
3.40, 5.79928, -4.12459, -9.50616
3.50, 5.89089, -4.15652, -8.93591
3.60, 6.00705, -4.12515, -8.36886
3.70, 6.17948, -4.02503, -7.84150
3.80, 6.39454, -3.89021, -7.32216
3.90, 6.62052, -3.69626, -6.84545
4.00, 6.86804, -3.47400, -6.40272
4.10, 7.15425, -3.16757, -5.99311
4.20, 7.48717, -2.83959, -5.63658
4.30, 7.81004, -2.49591, -5.34369
4.40, 8.12668, -2.09256, -5.10834
4.50, 8.50553, -1.68385, -4.91675
4.60, 8.84214, -1.21307, -4.83128
4.70, 9.20084, -0.76910, -4.76407
4.80, 9.54271, -0.31304, -4.80776
4.90, 9.88315, 0.15279, -4.90732
5.00, 10.19437, 0.58334, -5.07876
5.10, 10.49143, 1.02534, -5.29556
5.20, 10.74373, 1.44855, -5.58576
5.30, 10.97917, 1.85049, -5.92297
5.40, 11.15307, 2.20228, -6.33186
5.50, 11.32946, 2.52563, -6.77268
5.60, 11.47635, 2.82751, -7.23873
5.70, 11.58693, 3.06004, -7.73259
5.80, 11.61351, 3.24833, -8.28924
5.90, 11.63808, 3.38751, -8.82378
6.00, 11.61526, 3.46794, -9.40721
6.10, 11.51792, 3.51890, -9.96709
6.20, 11.41853, 3.46823, -10.50190
6.30, 11.25234, 3.41666, -11.06522
6.40, 11.06050, 3.27359, -11.59473
6.50, 10.84132, 3.09337, -12.09076
6.60, 10.59286, 2.87199, -12.54018
6.70, 10.28348, 2.60294, -12.94362
6.80, 9.99897, 2.28107, -13.33041
6.90, 9.67496, 1.90649, -13.62322
7.00, 9.33390, 1.53147, -13.89614
7.10, 8.99166, 1.11613, -14.07427
7.20, 8.63524, 0.68326, -14.19789
7.30, 8.29132, 0.23352, -14.23849
7.40, 7.93390, -0.22651, -14.23889
7.50, 7.59736, -0.67789, -14.16278
7.60, 7.28278, -1.12920, -14.03752
7.70, 6.97779, -1.57071, -13.80615
7.80, 6.70300, -1.98054, -13.55323
7.90, 6.46855, -2.38782, -13.21830
8.00, 6.26050, -2.76258, -12.82253
8.10, 6.07299, -3.10454, -12.40468
8.20, 5.93349, -3.39792, -11.93910
8.30, 5.82849, -3.65604, -11.44016
8.40, 5.76666, -3.85269, -10.90702
8.50, 5.75965, -3.99018, -10.34808
8.60, 5.78742, -4.11301, -9.79777
8.70, 5.86439, -4.14821, -9.21698
8.80, 5.94856, -4.13258, -8.66272
8.90, 6.09340, -4.09234, -8.09145
9.00, 6.27701, -3.96501, -7.57653
9.10, 6.48930, -3.79760, -7.08183
9.20, 6.74258, -3.59540, -6.60029
9.30, 7.01298, -3.31520, -6.18524
9.40, 7.31757, -3.01883, -5.81218
9.50, 7.63140, -2.68413, -5.49389
9.60, 7.97328, -2.28819, -5.20589
9.70, 8.32331, -1.88449, -4.99475
9.80, 8.68106, -1.45860, -4.88177
9.90, 8.99793, -0.99085, -4.80501
10.00, 9.36883, -0.55624, -4.78144
10.10, 9.70015, -0.09965, -4.86661
10.20, 10.02646, 0.37283, -4.97059
10.30, 10.31905, 0.80750, -5.18228
10.40, 10.60108, 1.23796, -5.43218
10.50, 10.87734, 1.65121, -5.74926
10.60, 11.08873, 2.00161, -6.09498
10.70, 11.24902, 2.37768, -6.51908
10.80, 11.41652, 2.67373, -6.98473
10.90, 11.51423, 2.93484, -7.48195
11.00, 11.58305, 3.13763, -8.00777
11.10, 11.63801, 3.31485, -8.53950
11.20, 11.58892, 3.44077, -9.09437
11.30, 11.56442, 3.50154, -9.67055
11.40, 11.48095, 3.49429, -10.23106
11.50, 11.33049, 3.44730, -10.79432
11.60, 11.15267, 3.36607, -11.30296
11.70, 10.95290, 3.20245, -11.84725
11.80, 10.70098, 2.98464, -12.31848
11.90, 10.45781, 2.73552, -12.74272
12.00, 10.16737, 2.43238, -13.14011
12.10, 9.83727, 2.11828, -13.47246
12.20, 9.50266, 1.73955, -13.74454
12.30, 9.15425, 1.34174, -13.97029
12.40, 8.80076, 0.91814, -14.12861
12.50, 8.45100, 0.47840, -14.21539
12.60, 8.09648, 0.00983, -14.25243
12.70, 7.78374, -0.44871, -14.19323
12.80, 7.44782, -0.90989, -14.09540
12.90, 7.12172, -1.35504, -13.92393
13.00, 6.86658, -1.76169, -13.70332
13.10, 6.60054, -2.17992, -13.38218
13.20, 6.37418, -2.57570, -13.03770
13.30, 6.13497, -2.91998, -12.63221
13.40, 6.01461, -3.22014, -12.19536
13.50, 5.89458, -3.50089, -11.69103
13.60, 5.79353, -3.75044, -11.16842
13.70, 5.75759, -3.92943, -10.64684
13.80, 5.77440, -4.05417, -10.07513
13.90, 5.80834, -4.13842, -9.51141
14.00, 5.89543, -4.16160, -8.95513
14.10, 6.00782, -4.12980, -8.39390
14.20, 6.18432, -4.03526, -7.83934
14.30, 6.38726, -3.89754, -7.32885
14.40, 6.63886, -3.70714, -6.84050
14.50, 6.88036, -3.46041, -6.42568
14.60, 7.16903, -3.16729, -6.00402
14.70, 7.47702, -2.85489, -5.64310
14.80, 7.79273, -2.47633, -5.34146
14.90, 8.13551, -2.09009, -5.10525
15.00, 8.46781, -1.67600, -4.94344
15.10, 8.83199, -1.24657, -4.83757
15.20, 9.17154, -0.80002, -4.78775
15.30, 9.52380, -0.33515, -4.82458
15.40, 9.86371, 0.12393, -4.93317
15.50, 10.18182, 0.57317, -5.05038
15.60, 10.46567, 1.02218, -5.29539
15.70, 10.72541, 1.43943, -5.56106
15.80, 10.98731, 1.83164, -5.89885
15.90, 11.18711, 2.19409, -6.29677
16.00, 11.33522, 2.53552, -6.73342
16.10, 11.48172, 2.78883, -7.20930
16.20, 11.56335, 3.03374, -7.73234
16.30, 11.61560, 3.23635, -8.26491
16.40, 11.61669, 3.37538, -8.81516
16.50, 11.60175, 3.46706, -9.39475
16.60, 11.51525, 3.49111, -9.97186
16.70, 11.42544, 3.49890, -10.52456
16.80, 11.24339, 3.40809, -11.05193
16.90, 11.06620, 3.27325, -11.54905
17.00, 10.85889, 3.10014, -12.05627
17.10, 10.57621, 2.88305, -12.53971
17.20, 10.31625, 2.60069, -12.93173
17.30, 10.00807, 2.28000, -13.30930
17.40, 9.66350, 1.91809, -13.61612
17.50, 9.34439, 1.54860, -13.87359
17.60, 8.98237, 1.14793, -14.06884
17.70, 8.62881, 0.70204, -14.20008
17.80, 8.29873, 0.24875, -14.25308
17.90, 7.94468, -0.19288, -14.25292
18.00, 7.61517, -0.65269, -14.17731
18.10, 7.28189, -1.11733, -14.02703
18.20, 6.98298, -1.54458, -13.79704
18.30, 6.72650, -1.96705, -13.55836
18.40, 6.45769, -2.38229, -13.23243
18.50, 6.26164, -2.75543, -12.83534
18.60, 6.08781, -3.10391, -12.41863
18.70, 5.94701, -3.39024, -11.95995
18.80, 5.83723, -3.63524, -11.46802
18.90, 5.77331, -3.84116, -10.92742
19.00, 5.74806, -3.98825, -10.37775
19.10, 5.79051, -4.11325, -9.82010
19.20, 5.83021, -4.15705, -9.24842
19.30, 5.95433, -4.14605, -8.67633
19.40, 6.08648, -4.08713, -8.13909
19.50, 6.28273, -3.96488, -7.59654
19.60, 6.48334, -3.80129, -7.08919
19.70, 6.75970, -3.57673, -6.63372
19.80, 7.00029, -3.30828, -6.21122
19.90, 7.30577, -3.02371, -5.82660
20.00, 7.62161, -2.68069, -5.48609
20.10, 7.97356, -2.30019, -5.23352
20.20, 8.30457, -1.89934, -5.03160
20.30, 8.66834, -1.44948, -4.87166
20.40, 9.01232, -1.02032, -4.81441
20.50, 9.36922, -0.56733, -4.79790
20.60, 9.68689, -0.09673, -4.86145
20.70, 10.01829, 0.34999, -4.97938
20.80, 10.33214, 0.80295, -5.17292
20.90, 10.61030, 1.24332, -5.41113
21.00, 10.85376, 1.62481, -5.74801
21.10, 11.09506, 2.00666, -6.09413
21.20, 11.24806, 2.36481, -6.52270
21.30, 11.40426, 2.64677, -6.96999
21.40, 11.53578, 2.93539, -7.46611
21.50, 11.59767, 3.14489, -8.00093
21.60, 11.63135, 3.30064, -8.52719
21.70, 11.62150, 3.43878, -9.11017
21.80, 11.57410, 3.47789, -9.65254
21.90, 11.47542, 3.51114, -10.22030
22.00, 11.32826, 3.45414, -10.77711
22.10, 11.16025, 3.35239, -11.31191
22.20, 10.96743, 3.21816, -11.83445
22.30, 10.72105, 3.00377, -12.29061
22.40, 10.46721, 2.76099, -12.74730
22.50, 10.15070, 2.45045, -13.12934
22.60, 9.83599, 2.12448, -13.46717
22.70, 9.51298, 1.75113, -13.76616
22.80, 9.16561, 1.33318, -13.99834
22.90, 8.81526, 0.92899, -14.14124
23.00, 8.46988, 0.48209, -14.22176
23.10, 8.12956, 0.02837, -14.24295
23.20, 7.79837, -0.45510, -14.20821
23.30, 7.44613, -0.87861, -14.11027
23.40, 7.15507, -1.33277, -13.94249
23.50, 6.84607, -1.76937, -13.69250
23.60, 6.59852, -2.17795, -13.39913
23.70, 6.36125, -2.56216, -13.02504
23.80, 6.15925, -2.91219, -12.66123
23.90, 5.99440, -3.23631, -12.20940
24.00, 5.88533, -3.50523, -11.71263
24.10, 5.78804, -3.74150, -11.19191
24.20, 5.76809, -3.92521, -10.64925
24.30, 5.77532, -4.06339, -10.10879
24.40, 5.81741, -4.13755, -9.53034
24.50, 5.89652, -4.14233, -8.96807
24.60, 6.00321, -4.12833, -8.40433
24.70, 6.18285, -4.03445, -7.85903
24.80, 6.36118, -3.89905, -7.35217
24.90, 6.58724, -3.71533, -6.87026
25.00, 6.88497, -3.45726, -6.40278
25.10, 7.14231, -3.17955, -6.01945
