timestamp,tx,ty,tz
0.00, 0.00621, -0.00602, 0.02187
0.10, -0.03166, -0.02295, 0.02070
0.20, -0.05816, -0.04941, 0.02367
0.30, -0.09433, -0.06529, 0.02628
0.40, -0.12490, -0.08101, 0.03827
0.50, -0.13355, -0.11062, 0.06112
0.60, -0.17526, -0.13589, 0.07892
0.70, -0.23092, -0.15791, 0.08800
0.80, -0.24569, -0.16409, 0.07850
0.90, -0.27223, -0.18059, 0.09758
1.00, -0.28745, -0.22088, 0.11909
1.10, -0.32548, -0.22833, 0.12567
1.20, -0.37305, -0.26073, 0.11989
1.30, -0.39189, -0.29840, 0.13428
1.40, -0.42973, -0.29582, 0.16144
1.50, -0.45750, -0.31996, 0.15285
1.60, -0.50046, -0.34650, 0.19643
1.70, -0.53239, -0.36171, 0.17744
1.80, -0.54259, -0.38080, 0.20430
1.90, -0.58018, -0.39920, 0.20240
2.00, -0.61417, -0.43545, 0.22860
2.10, -0.65035, -0.42677, 0.22873
2.20, -0.66275, -0.47682, 0.23150
2.30, -0.70546, -0.50023, 0.24327
2.40, -0.73071, -0.50665, 0.26782
2.50, -0.77556, -0.53053, 0.25913
2.60, -0.79275, -0.54335, 0.28008
2.70, -0.83857, -0.56930, 0.30217
2.80, -0.85345, -0.60053, 0.29120
2.90, -0.88621, -0.62468, 0.31573
3.00, -0.91350, -0.65963, 0.32724
3.10, -0.96229, -0.66938, 0.33997
3.20, -0.97436, -0.69608, 0.35189
3.30, -1.02279, -0.70908, 0.35220
3.40, -1.04003, -0.73850, 0.35633
3.50, -1.07096, -0.75754, 0.38157
3.60, -1.09684, -0.77904, 0.37834
3.70, -1.12593, -0.81792, 0.38098
3.80, -1.15158, -0.80748, 0.44674
3.90, -1.21184, -0.85123, 0.42832
4.00, -1.21635, -0.85703, 0.42571
4.10, -1.25742, -0.88094, 0.44196
4.20, -1.29525, -0.88802, 0.43828
4.30, -1.31982, -0.92812, 0.45386
4.40, -1.34199, -0.93737, 0.46819
4.50, -1.39081, -0.97901, 0.48660
4.60, -1.41664, -0.98226, 0.50539
4.70, -1.44126, -1.01333, 0.50109
4.80, -1.45812, -1.04503, 0.52518
4.90, -1.51167, -1.04379, 0.52645
5.00, -1.52887, -1.07694, 0.53662
5.10, -1.55986, -1.12485, 0.55438
5.20, -1.59033, -1.11915, 0.56246
5.30, -1.61528, -1.12431, 0.58246
5.40, -1.66770, -1.16869, 0.57525
5.50, -1.68481, -1.18815, 0.60115
5.60, -1.71424, -1.19527, 0.60149
5.70, -1.72852, -1.23623, 0.61758
5.80, -1.76843, -1.26089, 0.62623
5.90, -1.80116, -1.26654, 0.65272
6.00, -1.83852, -1.28029, 0.64809
6.10, -1.87999, -1.30992, 0.66804
6.20, -1.89382, -1.32886, 0.67491
6.30, -1.92100, -1.35574, 0.68106
6.40, -1.96926, -1.36093, 0.70244
6.50, -1.99546, -1.40030, 0.69595
6.60, -2.03853, -1.42029, 0.70427
6.70, -2.06324, -1.44136, 0.71522
6.80, -2.09342, -1.45094, 0.73478
6.90, -2.10250, -1.47483, 0.73316
7.00, -2.15495, -1.51664, 0.76746
7.10, -2.17875, -1.52265, 0.77569
7.20, -2.20485, -1.52566, 0.78380
7.30, -2.23548, -1.57285, 0.79015
7.40, -2.26969, -1.57944, 0.80041
7.50, -2.28703, -1.60162, 0.82656
7.60, -2.33582, -1.63135, 0.83367
7.70, -2.35122, -1.63947, 0.84783
7.80, -2.40345, -1.68139, 0.86045
7.90, -2.43255, -1.69505, 0.85146
8.00, -2.45468, -1.72326, 0.86730
8.10, -2.48613, -1.73405, 0.87647
8.20, -2.51256, -1.75268, 0.88289
8.30, -2.52171, -1.78277, 0.87703
8.40, -2.57717, -1.80256, 0.91043
8.50, -2.60393, -1.82456, 0.91780
8.60, -2.63346, -1.85618, 0.92140
8.70, -2.68028, -1.85309, 0.93327
8.80, -2.71534, -1.89400, 0.95974
8.90, -2.73017, -1.92357, 0.94515
9.00, -2.75220, -1.92772, 0.97400
9.10, -2.79343, -1.94168, 0.97318
9.20, -2.82103, -1.96831, 0.99807
9.30, -2.86078, -1.99298, 1.00765
9.40, -2.88019, -2.01131, 1.02534
9.50, -2.91179, -2.05439, 1.02420
9.60, -2.94798, -2.06142, 1.04288
9.70, -2.97565, -2.06524, 1.04138
9.80, -3.00333, -2.09981, 1.07400
9.90, -3.03784, -2.11909, 1.07959
