timestamp,tx,ty,tz
0.00, -0.01686, 0.01351, 0.00593
0.10, -0.07670, -0.07295, -0.00718
0.20, -0.17611, -0.16611, -0.01433
0.30, -0.25033, -0.23524, -0.00060
0.40, -0.37633, -0.31429, 0.01634
0.50, -0.44907, -0.38758, 0.01120
0.60, -0.57197, -0.46321, 0.02569
0.70, -0.62398, -0.53536, 0.03065
0.80, -0.73276, -0.60211, 0.00999
0.90, -0.83261, -0.70258, 0.01761
1.00, -0.91537, -0.75192, 0.01777
1.10, -0.99960, -0.82551, 0.02851
1.20, -1.12276, -0.91600, 0.01658
1.30, -1.17573, -0.98789, 0.02362
1.40, -1.29007, -1.06708, 0.02341
1.50, -1.37201, -1.13565, 0.04488
1.60, -1.47816, -1.23329, 0.04946
1.70, -1.54915, -1.29336, 0.03757
1.80, -1.64612, -1.38895, 0.02861
1.90, -1.75442, -1.44665, 0.01740
2.00, -1.82809, -1.52044, 0.03679
2.10, -1.92706, -1.60483, 0.03700
2.20, -2.00284, -1.67628, 0.04503
2.30, -2.10390, -1.75167, 0.05400
2.40, -2.18960, -1.85127, 0.05846
2.50, -2.28918, -1.91367, 0.06035
2.60, -2.37136, -1.99201, 0.05409
2.70, -2.50366, -2.04893, 0.03968
2.80, -2.55770, -2.13853, 0.06611
2.90, -2.66106, -2.21575, 0.04251
3.00, -2.73024, -2.27742, 0.05183
3.10, -2.83160, -2.36764, 0.06904
3.20, -2.93262, -2.44831, 0.05010
3.30, -3.01100, -2.52203, 0.04125
3.40, -3.10911, -2.59087, 0.05335
3.50, -3.18457, -2.68065, 0.06967
3.60, -3.31028, -2.74912, 0.08386
3.70, -3.38022, -2.83336, 0.06899
3.80, -3.48882, -2.87919, 0.07655
3.90, -3.55747, -2.96814, 0.07355
4.00, -3.66492, -3.05727, 0.08334
4.10, -3.74698, -3.13245, 0.06998
4.20, -3.83777, -3.20580, 0.07012
4.30, -3.93355, -3.29176, 0.09261
4.40, -4.05246, -3.37830, 0.09085
4.50, -4.12014, -3.44761, 0.10107
4.60, -4.21264, -3.52183, 0.09526
4.70, -4.27774, -3.59447, 0.08488
4.80, -4.38179, -3.65068, 0.09154
4.90, -4.47680, -3.74439, 0.09076
5.00, -4.57543, -3.80916, 0.09038
5.10, -4.67608, -3.90399, 0.10791
5.20, -4.75536, -3.97102, 0.11935
5.30, -4.85226, -4.05974, 0.08443
5.40, -4.96197, -4.13483, 0.10558
5.50, -5.05045, -4.18615, 0.10066
5.60, -5.12433, -4.28235, 0.12847
5.70, -5.22623, -4.34767, 0.10832
5.80, -5.30078, -4.44209, 0.11570
5.90, -5.39608, -4.51241, 0.10041
6.00, -5.49489, -4.58062, 0.12093
6.10, -5.56536, -4.66481, 0.11625
6.20, -5.66614, -4.75117, 0.12015
6.30, -5.77034, -4.81267, 0.12191
6.40, -5.85196, -4.88184, 0.12579
6.50, -5.94088, -4.96057, 0.11738
6.60, -6.03908, -5.04468, 0.12173
6.70, -6.14571, -5.12638, 0.13483
6.80, -6.24689, -5.18556, 0.11811
6.90, -6.31508, -5.28514, 0.13087
7.00, -6.40913, -5.33999, 0.13105
7.10, -6.51442, -5.42847, 0.15051
7.20, -6.61172, -5.51352, 0.14822
7.30, -6.69477, -5.59114, 0.15294
7.40, -6.76395, -5.64899, 0.15970
7.50, -6.85101, -5.73407, 0.15225
7.60, -6.95213, -5.81538, 0.14839
7.70, -7.06538, -5.88397, 0.12259
7.80, -7.13521, -5.95124, 0.14889
7.90, -7.22731, -6.04474, 0.15505
8.00, -7.33244, -6.11981, 0.16634
8.10, -7.40591, -6.19934, 0.14395
8.20, -7.51682, -6.26707, 0.17036
8.30, -7.59664, -6.34363, 0.16956
8.40, -7.70111, -6.42397, 0.16306
8.50, -7.77766, -6.48934, 0.15817
8.60, -7.85957, -6.57945, 0.14167
8.70, -7.94192, -6.64131, 0.16269
8.80, -8.05452, -6.72896, 0.15816
8.90, -8.15313, -6.81102, 0.16320
9.00, -8.23208, -6.89719, 0.16751
9.10, -8.31660, -6.95322, 0.15930
9.20, -8.40951, -7.03486, 0.16218
9.30, -8.50571, -7.12041, 0.18078
9.40, -8.58168, -7.19190, 0.15980
9.50, -8.70110, -7.25179, 0.18342
9.60, -8.78710, -7.34204, 0.18561
9.70, -8.89225, -7.40955, 0.16611
9.80, -8.97086, -7.48642, 0.19490
9.90, -9.07615, -7.56636, 0.19718
