timestamp,tx,ty,tz
0.00, 10.49060, -0.26909, 6.87219
0.10, 10.38776, -0.17857, 6.70160
0.20, 10.27456, -0.07964, 6.54812
0.30, 10.12844, 0.00933, 6.43208
0.40, 9.94976, 0.13277, 6.34618
0.50, 9.81005, 0.22912, 6.24217
0.60, 9.62762, 0.35953, 6.20937
0.70, 9.44659, 0.46750, 6.22133
0.80, 9.26618, 0.57099, 6.24450
0.90, 9.10209, 0.66031, 6.30608
1.00, 8.91235, 0.74086, 6.38153
1.10, 8.76068, 0.81681, 6.50484
1.20, 8.60961, 0.89500, 6.67043
1.30, 8.48038, 0.94242, 6.81944
1.40, 8.38524, 0.96970, 6.99860
1.50, 8.29974, 0.99475, 7.20211
1.60, 8.27953, 0.97247, 7.41347
1.70, 8.22186, 0.95139, 7.60518
1.80, 8.22496, 0.92724, 7.83571
1.90, 8.27073, 0.86636, 8.03608
2.00, 8.30968, 0.80519, 8.20469
2.10, 8.41201, 0.71588, 8.40595
2.20, 8.46672, 0.63547, 8.56670
2.30, 8.63184, 0.52633, 8.69885
2.40, 8.78200, 0.39990, 8.79466
2.50, 8.94275, 0.30524, 8.87894
2.60, 9.12928, 0.19023, 8.92351
2.70, 9.31317, 0.07879, 8.95261
2.80, 9.48888, -0.02609, 8.92960
2.90, 9.65828, -0.11678, 8.88093
3.00, 9.85451, -0.22910, 8.81098
3.10, 10.00924, -0.30722, 8.69934
3.20, 10.15176, -0.37941, 8.57084
3.30, 10.28909, -0.40955, 8.40046
3.40, 10.42646, -0.46028, 8.23924
3.50, 10.48508, -0.46639, 8.04704
3.60, 10.55737, -0.48970, 7.83670
3.70, 10.57590, -0.46704, 7.61250
3.80, 10.59734, -0.42135, 7.40583
3.90, 10.58048, -0.38684, 7.19687
4.00, 10.51264, -0.30790, 7.00950
4.10, 10.43364, -0.26659, 6.81290
4.20, 10.36841, -0.17238, 6.66671
4.30, 10.22020, -0.06207, 6.50996
4.40, 10.07487, 0.07265, 6.38238
4.50, 9.91623, 0.16399, 6.30459
4.60, 9.75461, 0.26905, 6.23806
4.70, 9.58936, 0.38420, 6.22549
4.80, 9.40109, 0.49074, 6.22246
4.90, 9.21376, 0.60238, 6.25786
5.00, 9.03308, 0.69424, 6.31383
5.10, 8.84966, 0.75615, 6.43100
5.20, 8.72345, 0.85112, 6.55406
5.30, 8.56156, 0.91520, 6.69526
5.40, 8.43449, 0.95536, 6.88414
5.50, 8.35711, 0.98448, 7.06416
5.60, 8.27532, 0.98975, 7.23659
