timestamp,tx,ty,tz
0.00, -5.97019, 2.86602, 8.09857
0.10, -6.23241, 3.39144, 8.36269
0.20, -6.49698, 3.91065, 8.54466
0.30, -6.77736, 4.47858, 8.63269
0.40, -7.07359, 5.00914, 8.65345
0.50, -7.35843, 5.59518, 8.60940
0.60, -7.65823, 6.11850, 8.45585
0.70, -7.95721, 6.63082, 8.24107
0.80, -8.20505, 7.13874, 7.96748
0.90, -8.47534, 7.58961, 7.57929
1.00, -8.69688, 7.99671, 7.15093
1.10, -8.89429, 8.34496, 6.70169
1.20, -9.09317, 8.63388, 6.17342
1.30, -9.23346, 8.87088, 5.58197
1.40, -9.33753, 9.02928, 5.00143
1.50, -9.42471, 9.12137, 4.38330
1.60, -9.47081, 9.15335, 3.76027
1.70, -9.48773, 9.10664, 3.13885
1.80, -9.46757, 9.01349, 2.52399
1.90, -9.40051, 8.80408, 1.92296
2.00, -9.29204, 8.55850, 1.36368
2.10, -9.15176, 8.25913, 0.83362
2.20, -8.98166, 7.87861, 0.34963
2.30, -8.80798, 7.47090, -0.08029
2.40, -8.58147, 6.99387, -0.44782
2.50, -8.32709, 6.52014, -0.74633
2.60, -8.05828, 5.99053, -0.97080
2.70, -7.78149, 5.42685, -1.13251
2.80, -7.51532, 4.88709, -1.17736
2.90, -7.21410, 4.31219, -1.16387
3.00, -6.93532, 3.76599, -1.07426
3.10, -6.63105, 3.24956, -0.90155
3.20, -6.35664, 2.73185, -0.66819
3.30, -6.08537, 2.25890, -0.36203
3.40, -5.85926, 1.81271, 0.03413
3.50, -5.63133, 1.44517, 0.48086
3.60, -5.43807, 1.09552, 0.96771
3.70, -5.25830, 0.83195, 1.52025
3.80, -5.15249, 0.61511, 2.09145
3.90, -5.03629, 0.46693, 2.69289
4.00, -4.95121, 0.42198, 3.31332
4.10, -4.92406, 0.42279, 3.94285
4.20, -4.93167, 0.47972, 4.55775
4.30, -4.96979, 0.62391, 5.18065
4.40, -5.05474, 0.83358, 5.75851
4.50, -5.16750, 1.11321, 6.31135
4.60, -5.30605, 1.45643, 6.83453
4.70, -5.51549, 1.83641, 7.31413
4.80, -5.68999, 2.26187, 7.69882
4.90, -5.93099, 2.74874, 8.03263
5.00, -6.18694, 3.27044, 8.30996
5.10, -6.44776, 3.80987, 8.51302
5.20, -6.73781, 4.35181, 8.61421
5.30, -7.00287, 4.91365, 8.64962
5.40, -7.30186, 5.45210, 8.63315
5.50, -7.57460, 6.01274, 8.48141
5.60, -7.89469, 6.52668, 8.27739
5.70, -8.15305, 7.01876, 8.03750
5.80, -8.40880, 7.46796, 7.67226
5.90, -8.64588, 7.89530, 7.25868
6.00, -8.85660, 8.25879, 6.78718
6.10, -9.03174, 8.56805, 6.27903
6.20, -9.18630, 8.83261, 5.73051
6.30, -9.32826, 8.99310, 5.12061
6.40, -9.40982, 9.10110, 4.51486
6.50, -9.46609, 9.16503, 3.90088
6.60, -9.49560, 9.13114, 3.27442
6.70, -9.47091, 9.02447, 2.66554
6.80, -9.41801, 8.85279, 2.03102
6.90, -9.31056, 8.62964, 1.49266
7.00, -9.18438, 8.32340, 0.95541
7.10, -9.02252, 7.96545, 0.45639
7.20, -8.82519, 7.56386, 0.00971
7.30, -8.63289, 7.10481, -0.37067
7.40, -8.38887, 6.61365, -0.68703
7.50, -8.13526, 6.08551, -0.93321
7.60, -7.85460, 5.54330, -1.11197
7.70, -7.56479, 5.00226, -1.18754
7.80, -7.27747, 4.41754, -1.16758
7.90, -6.99347, 3.87607, -1.11720
8.00, -6.69617, 3.34523, -0.95419
8.10, -6.41014, 2.83618, -0.73814
8.20, -6.16728, 2.34652, -0.41297
8.30, -5.89070, 1.91344, -0.06197
8.40, -5.68054, 1.51653, 0.36515
8.50, -5.44390, 1.15135, 0.86278
8.60, -5.28552, 0.86950, 1.40277
8.70, -5.14870, 0.67272, 1.95669
8.80, -5.05449, 0.51588, 2.54705
8.90, -4.98178, 0.42135, 3.19864
9.00, -4.93826, 0.42450, 3.81338
9.10, -4.93395, 0.46261, 4.41474
9.20, -4.96375, 0.58520, 5.04562
9.30, -5.03411, 0.80944, 5.64121
9.40, -5.14355, 1.05192, 6.21807
9.50, -5.29273, 1.38850, 6.74046
9.60, -5.44392, 1.75802, 7.19671
9.70, -5.65847, 2.18701, 7.62564
9.80, -5.88870, 2.64714, 7.96277
9.90, -6.12753, 3.16216, 8.25129
10.00, -6.38952, 3.68975, 8.47212
10.10, -6.66880, 4.21774, 8.60806
10.20, -6.93509, 4.78601, 8.63993
10.30, -7.25801, 5.33628, 8.63458
10.40, -7.55474, 5.88300, 8.51656
10.50, -7.82362, 6.42092, 8.34425
10.60, -8.09281, 6.93036, 8.07060
10.70, -8.34799, 7.40384, 7.77272
10.80, -8.57532, 7.82602, 7.34836
10.90, -8.81321, 8.19440, 6.91230
11.00, -8.99683, 8.50922, 6.38792
11.10, -9.17128, 8.77097, 5.84396
11.20, -9.30140, 8.97089, 5.25586
11.30, -9.39043, 9.09692, 4.65417
11.40, -9.45071, 9.14716, 4.04363
11.50, -9.48281, 9.13406, 3.42171
11.60, -9.46576, 9.04439, 2.78663
11.70, -9.41862, 8.91045, 2.16752
11.80, -9.33369, 8.68174, 1.60086
11.90, -9.20524, 8.39113, 1.04205
12.00, -9.05575, 8.05785, 0.54193
12.10, -8.88125, 7.66680, 0.07547
12.20, -8.66364, 7.20575, -0.29630
12.30, -8.42859, 6.72551, -0.61649
12.40, -8.18052, 6.22537, -0.88974
12.50, -7.92370, 5.67430, -1.06560
12.60, -7.64190, 5.11539, -1.14847
12.70, -7.34883, 4.55940, -1.18642
12.80, -7.05782, 4.00452, -1.15035
12.90, -6.77355, 3.45983, -0.97705
13.00, -6.49951, 2.92740, -0.77514
13.10, -6.20732, 2.43201, -0.50966
13.20, -5.94368, 2.00328, -0.15660
13.30, -5.74407, 1.60285, 0.27780
13.40, -5.51271, 1.23928, 0.76079
13.50, -5.33284, 0.93606, 1.27563
13.60, -5.18226, 0.69991, 1.83639
13.70, -5.05254, 0.51399, 2.43121
13.80, -4.97198, 0.43847, 3.06023
13.90, -4.92849, 0.40310, 3.68213
14.00, -4.92333, 0.46187, 4.30420
14.10, -4.94971, 0.56063, 4.92323
14.20, -5.02888, 0.73663, 5.52580
14.30, -5.12481, 1.01045, 6.09722
14.40, -5.25447, 1.29998, 6.61406
14.50, -5.42611, 1.66394, 7.11352
14.60, -5.60220, 2.08679, 7.54775
14.70, -5.82825, 2.55652, 7.88969
14.80, -6.07317, 3.04312, 8.20525
14.90, -6.33080, 3.55706, 8.41567
15.00, -6.58836, 4.11573, 8.59073
15.10, -6.89957, 4.66963, 8.65853
15.20, -7.19775, 5.21413, 8.63869
15.30, -7.46747, 5.76635, 8.54976
15.40, -7.74216, 6.29494, 8.36762
15.50, -8.04721, 6.82234, 8.12581
15.60, -8.30485, 7.28946, 7.83425
15.70, -8.54512, 7.73314, 7.45134
15.80, -8.77943, 8.13777, 7.00109
15.90, -8.97025, 8.44820, 6.52214
16.00, -9.14537, 8.72943, 5.95864
16.10, -9.28885, 8.91834, 5.38350
16.20, -9.38202, 9.07456, 4.77095
16.30, -9.44521, 9.13691, 4.16630
16.40, -9.48404, 9.16317, 3.53132
16.50, -9.48541, 9.07042, 2.90450
16.60, -9.43674, 8.94648, 2.30794
16.70, -9.36703, 8.73759, 1.70923
16.80, -9.25559, 8.45535, 1.16795
16.90, -9.08214, 8.12999, 0.63678
17.00, -8.92547, 7.74967, 0.18197
17.10, -8.71429, 7.30090, -0.23705
17.20, -8.48355, 6.83207, -0.56295
17.30, -8.21553, 6.33229, -0.82751
17.40, -7.98887, 5.79520, -1.03865
17.50, -7.69616, 5.22521, -1.14369
17.60, -7.40799, 4.65889, -1.19411
17.70, -7.11081, 4.12045, -1.14943
17.80, -6.82501, 3.56859, -1.02380
17.90, -6.53838, 3.06399, -0.80917
18.00, -6.25818, 2.54105, -0.56605
18.10, -6.01697, 2.08512, -0.21054
18.20, -5.77681, 1.66146, 0.16996
18.30, -5.56538, 1.29374, 0.63807
18.40, -5.35890, 1.00089, 1.15178
18.50, -5.22328, 0.75131, 1.71674
18.60, -5.09193, 0.57625, 2.29460
18.70, -4.99927, 0.47225, 2.91166
18.80, -4.94982, 0.39910, 3.55943
18.90, -4.91793, 0.43921, 4.19059
19.00, -4.94590, 0.53955, 4.78490
19.10, -4.99616, 0.70898, 5.38230
19.20, -5.08335, 0.93516, 5.98365
19.30, -5.22984, 1.22862, 6.50252
19.40, -5.36477, 1.61179, 7.00464
19.50, -5.57037, 1.99951, 7.43755
19.60, -5.78324, 2.43547, 7.81759
19.70, -6.01141, 2.92071, 8.15391
19.80, -6.27338, 3.44540, 8.38109
19.90, -6.55394, 4.00076, 8.54660
20.00, -6.83825, 4.55174, 8.65175
20.10, -7.09812, 5.09568, 8.64052
20.20, -7.41709, 5.65751, 8.57560
20.30, -7.68429, 6.20844, 8.40799
20.40, -7.99483, 6.71286, 8.18777
20.50, -8.23437, 7.20589, 7.87752
20.60, -8.49767, 7.64701, 7.53083
20.70, -8.71832, 8.05284, 7.11312
20.80, -8.92487, 8.38821, 6.60232
20.90, -9.10166, 8.67879, 6.08886
21.00, -9.24914, 8.90595, 5.53581
21.10, -9.35497, 9.04453, 4.92887
21.20, -9.43711, 9.14515, 4.30727
21.30, -9.47694, 9.14627, 3.67282
21.40, -9.46658, 9.08843, 3.04719
21.50, -9.44248, 8.97994, 2.41599
21.60, -9.37320, 8.78144, 1.82927
21.70, -9.26440, 8.52211, 1.27455
21.80, -9.13537, 8.18826, 0.76190
21.90, -8.95904, 7.83709, 0.27171
22.00, -8.77211, 7.40075, -0.14399
22.10, -8.52118, 6.92273, -0.50427
22.20, -8.27344, 6.42135, -0.78945
22.30, -8.02917, 5.89832, -1.00485
22.40, -7.75233, 5.34163, -1.13675
22.50, -7.45899, 4.77130, -1.19723
22.60, -7.16503, 4.24781, -1.15472
22.70, -6.89119, 3.68507, -1.05639
22.80, -6.61078, 3.16005, -0.89719
22.90, -6.31722, 2.65079, -0.61236
23.00, -6.06160, 2.16881, -0.30033
23.10, -5.81799, 1.75525, 0.09161
23.20, -5.60012, 1.39389, 0.55135
23.30, -5.42398, 1.08218, 1.05603
