timestamp,tx,ty,tz
0.00, 0.00331, -0.01529, -0.00318
0.10, -0.05535, -0.03187, -0.08281
0.20, -0.09007, -0.03170, -0.16226
0.30, -0.13812, -0.05361, -0.25035
0.40, -0.19622, -0.03964, -0.33454
0.50, -0.21592, -0.04858, -0.43276
0.60, -0.26789, -0.07050, -0.49625
0.70, -0.33699, -0.09954, -0.58559
0.80, -0.39029, -0.10269, -0.64517
0.90, -0.42407, -0.11930, -0.73697
1.00, -0.46774, -0.12103, -0.84033
1.10, -0.50941, -0.12457, -0.91174
1.20, -0.55913, -0.14745, -0.98693
1.30, -0.61998, -0.17247, -1.05448
1.40, -0.65760, -0.17109, -1.14141
1.50, -0.72297, -0.17859, -1.23432
1.60, -0.74314, -0.20590, -1.32125
1.70, -0.78676, -0.21333, -1.42102
1.80, -0.83934, -0.24723, -1.47381
1.90, -0.87505, -0.25535, -1.54950
2.00, -0.91342, -0.25987, -1.66210
2.10, -0.99515, -0.25268, -1.73887
2.20, -1.03142, -0.30156, -1.81223
2.30, -1.09613, -0.30081, -1.89224
2.40, -1.12385, -0.31567, -1.98342
2.50, -1.16027, -0.33273, -2.06569
2.60, -1.22937, -0.34391, -2.14871
2.70, -1.27717, -0.34880, -2.22829
2.80, -1.31675, -0.34888, -2.30360
2.90, -1.34636, -0.36229, -2.39639
3.00, -1.41347, -0.38091, -2.47039
3.10, -1.45195, -0.39239, -2.57650
3.20, -1.49713, -0.41589, -2.64541
3.30, -1.53945, -0.43128, -2.71989
3.40, -1.57197, -0.43740, -2.80707
3.50, -1.63853, -0.45060, -2.87086
3.60, -1.69062, -0.46104, -2.97267
3.70, -1.73998, -0.47527, -3.05740
3.80, -1.77713, -0.51140, -3.12383
3.90, -1.85835, -0.49166, -3.22224
4.00, -1.86696, -0.51867, -3.29302
4.10, -1.91210, -0.52725, -3.39431
4.20, -1.97054, -0.55320, -3.47244
4.30, -2.01460, -0.55263, -3.55170
4.40, -2.04884, -0.59104, -3.64349
4.50, -2.11318, -0.58149, -3.70075
4.60, -2.15878, -0.59212, -3.78760
4.70, -2.20670, -0.60947, -3.87317
4.80, -2.25582, -0.61648, -3.95245
4.90, -2.28620, -0.62804, -4.05207
5.00, -2.35043, -0.67149, -4.11482
5.10, -2.39612, -0.64491, -4.20732
5.20, -2.40630, -0.68676, -4.29470
5.30, -2.48565, -0.68108, -4.35545
5.40, -2.53784, -0.70530, -4.47289
5.50, -2.58504, -0.71928, -4.54814
5.60, -2.61669, -0.74464, -4.62461
5.70, -2.67421, -0.73692, -4.70289
5.80, -2.73772, -0.75567, -4.79547
5.90, -2.76688, -0.74871, -4.85461
6.00, -2.81799, -0.76161, -4.94435
6.10, -2.85713, -0.78965, -5.02224
6.20, -2.90834, -0.82100, -5.10912
6.30, -2.93124, -0.82330, -5.19186
6.40, -2.99867, -0.83497, -5.29231
6.50, -3.04553, -0.85016, -5.37113
6.60, -3.09680, -0.83740, -5.44347
6.70, -3.14523, -0.88179, -5.53316
6.80, -3.18716, -0.88101, -5.62048
6.90, -3.23828, -0.88013, -5.70467
7.00, -3.26829, -0.91095, -5.74724
7.10, -3.33252, -0.91531, -5.87633
7.20, -3.38299, -0.94395, -5.93502
7.30, -3.43115, -0.95018, -6.02465
7.40, -3.46486, -0.97475, -6.10156
7.50, -3.51620, -0.99282, -6.18950
7.60, -3.56142, -0.97815, -6.27177
7.70, -3.60456, -0.98023, -6.33465
7.80, -3.66103, -1.01737, -6.44945
7.90, -3.68699, -1.01513, -6.53576
8.00, -3.76414, -1.04999, -6.60580
8.10, -3.80259, -1.04297, -6.70214
8.20, -3.85182, -1.07088, -6.75243
8.30, -3.90140, -1.07123, -6.84647
8.40, -3.92499, -1.09536, -6.93352
8.50, -3.97854, -1.09627, -7.01400
8.60, -4.03958, -1.10820, -7.11360
8.70, -4.06773, -1.14244, -7.19374
8.80, -4.13652, -1.14487, -7.26042
8.90, -4.18007, -1.16450, -7.33592
9.00, -4.20222, -1.16506, -7.42619
9.10, -4.28691, -1.17289, -7.52712
9.20, -4.29797, -1.19768, -7.59276
9.30, -4.36003, -1.21817, -7.68131
9.40, -4.40261, -1.20461, -7.76419
9.50, -4.47380, -1.23072, -7.83817
9.60, -4.51197, -1.26385, -7.90912
9.70, -4.55114, -1.25508, -8.01920
9.80, -4.59723, -1.24935, -8.08275
9.90, -4.63536, -1.27213, -8.17043
