timestamp,tx,ty,tz
0.00, 0.00105, 0.00231, -0.02591
0.10, 0.04307, 0.00321, -0.01371
0.20, 0.09080, 0.00402, -0.00587
0.30, 0.11005, -0.00856, -0.01353
0.40, 0.16556, 0.02453, 0.03069
0.50, 0.20088, 0.00875, 0.01656
0.60, 0.24703, -0.00286, 0.02407
0.70, 0.26180, 0.00672, 0.00878
0.80, 0.32062, 0.02444, 0.01079
0.90, 0.35707, 0.02384, 0.04296
1.00, 0.39086, 0.01904, 0.02193
1.10, 0.43375, 0.02234, 0.03210
1.20, 0.47739, 0.03051, 0.00670
1.30, 0.52669, 0.04206, 0.00891
1.40, 0.56046, 0.04051, 0.02869
1.50, 0.57557, 0.03085, 0.00792
1.60, 0.62952, 0.05058, 0.02160
1.70, 0.66597, 0.05012, 0.03053
1.80, 0.69120, 0.05686, 0.02828
1.90, 0.73149, 0.05158, 0.02888
2.00, 0.79100, 0.05332, 0.03747
2.10, 0.81200, 0.04660, 0.03954
2.20, 0.86836, 0.05511, 0.03773
2.30, 0.90483, 0.04866, 0.04849
2.40, 0.93425, 0.05821, 0.05794
2.50, 0.99581, 0.05601, 0.03126
2.60, 1.02285, 0.06580, 0.04880
2.70, 1.07043, 0.06327, 0.03350
2.80, 1.10948, 0.07244, 0.04107
2.90, 1.13891, 0.07655, 0.03086
3.00, 1.16346, 0.08829, 0.04245
3.10, 1.22077, 0.07265, 0.04806
3.20, 1.26253, 0.09700, 0.05901
3.30, 1.26705, 0.08217, 0.03890
3.40, 1.34672, 0.09937, 0.04754
3.50, 1.38439, 0.07898, 0.05604
3.60, 1.41141, 0.09120, 0.05590
3.70, 1.46548, 0.09750, 0.07477
3.80, 1.49498, 0.10450, 0.06596
3.90, 1.55766, 0.11106, 0.05618
4.00, 1.56872, 0.11881, 0.08221
4.10, 1.60274, 0.09551, 0.08692
4.20, 1.65027, 0.10663, 0.07318
4.30, 1.69163, 0.10975, 0.04509
4.40, 1.74348, 0.12288, 0.08443
4.50, 1.77478, 0.09689, 0.08558
4.60, 1.77875, 0.10050, 0.08532
4.70, 1.84110, 0.10297, 0.10068
4.80, 1.89152, 0.11636, 0.07181
4.90, 1.92089, 0.11379, 0.08295
5.00, 1.95418, 0.12692, 0.11539
5.10, 1.99798, 0.12382, 0.08975
5.20, 2.06117, 0.13633, 0.09161
5.30, 2.08188, 0.11972, 0.08164
5.40, 2.11328, 0.13721, 0.08198
5.50, 2.16415, 0.14757, 0.10541
5.60, 2.18460, 0.16385, 0.08897
5.70, 2.23301, 0.17598, 0.09925
5.80, 2.25847, 0.14981, 0.10270
5.90, 2.31310, 0.15493, 0.11488
6.00, 2.35335, 0.15903, 0.11069
6.10, 2.38887, 0.16362, 0.10597
6.20, 2.42155, 0.15811, 0.10294
6.30, 2.46778, 0.16540, 0.10088
6.40, 2.51441, 0.15788, 0.11536
6.50, 2.54141, 0.16393, 0.11021
6.60, 2.59484, 0.17112, 0.11662
6.70, 2.64229, 0.18981, 0.12004
6.80, 2.69667, 0.18150, 0.13329
6.90, 2.70606, 0.17550, 0.12067
7.00, 2.74912, 0.16730, 0.11207
7.10, 2.77750, 0.18321, 0.09555
7.20, 2.83590, 0.18112, 0.12985
7.30, 2.85800, 0.20770, 0.13390
7.40, 2.89350, 0.19774, 0.14033
7.50, 2.92810, 0.19960, 0.13192
7.60, 2.98624, 0.20303, 0.14246
7.70, 3.01976, 0.20795, 0.13832
7.80, 3.06111, 0.21448, 0.13945
7.90, 3.10241, 0.20606, 0.14586
8.00, 3.13427, 0.23382, 0.12290
8.10, 3.15559, 0.20737, 0.15095
8.20, 3.20614, 0.21338, 0.15128
8.30, 3.26744, 0.21515, 0.13949
8.40, 3.30437, 0.23151, 0.15099
8.50, 3.31586, 0.23706, 0.15224
8.60, 3.36380, 0.21831, 0.15671
8.70, 3.41813, 0.22490, 0.16461
8.80, 3.47087, 0.22616, 0.15274
8.90, 3.48898, 0.23011, 0.14742
9.00, 3.50576, 0.23836, 0.15316
9.10, 3.56576, 0.23888, 0.16980
9.20, 3.60770, 0.24722, 0.15784
9.30, 3.65559, 0.23820, 0.15903
9.40, 3.68765, 0.22837, 0.18023
9.50, 3.71303, 0.24933, 0.15566
9.60, 3.78048, 0.24804, 0.18144
9.70, 3.79086, 0.24609, 0.17314
9.80, 3.83583, 0.25825, 0.16605
9.90, 3.89407, 0.23363, 0.17963
