timestamp,tx,ty,tz
0.0,0.0,0.0,0.0
0.1,-0.01915035923826505,-0.39385127220803373,-0.2552528798062599
0.2,-0.0383007184765301,-0.7877025444160675,-0.5105057596125198
0.30000000000000004,-0.05745107771479515,-1.1815538166241013,-0.7657586394187798
0.4,-0.0766014369530602,-1.575405088832135,-1.0210115192250395
0.5,-0.09575179619132523,-1.9692563610401685,-1.2762643990312994
0.6000000000000001,-0.1149021554295903,-2.3631076332482026,-1.5315172788375595
0.7000000000000001,-0.13405251466785534,-2.7569589054562362,-1.7867701586438194
0.8,-0.1532028739061204,-3.15081017766427,-2.042023038450079
0.9,-0.17235323314438541,-3.5446614498723035,-2.297275918256339
1.0,-0.19150359238265047,-3.938512722080337,-2.552528798062599
1.1,-0.21065395162091552,-4.332363994288371,-2.807781677868859
1.2000000000000002,-0.2298043108591806,-4.726215266496405,-3.063034557675119
1.3,-0.24895467009744562,-5.120066538704438,-3.3182874374813784
1.4000000000000001,-0.2681050293357107,-5.5139178109124725,-3.5735403172876388
1.5,-0.2872553885739757,-5.907769083120506,-3.828793197093898
1.6,-0.3064057478122408,-6.30162035532854,-4.084046076900158
1.7000000000000002,-0.3255561070505058,-6.695471627536573,-4.339298956706418
1.8,-0.34470646628877083,-7.089322899744607,-4.594551836512678
1.9000000000000001,-0.3638568255270359,-7.483174171952641,-4.849804716318938
2.0,-0.38300718476530093,-7.877025444160674,-5.105057596125198
2.1,-0.402157544003566,-8.270876716368708,-5.360310475931458
2.2,-0.42130790324183104,-8.664727988576741,-5.615563355737718
2.3000000000000003,-0.4404582624800961,-9.058579260784777,-5.870816235543978
2.4000000000000004,-0.4596086217183612,-9.45243053299281,-6.126069115350238
2.5,-0.47875898095662617,-9.846281805200842,-6.3813219951564975
2.6,-0.49790934019489125,-10.240133077408876,-6.636574874962757
2.7,-0.5170596994331563,-10.633984349616911,-6.891827754769017
2.8000000000000003,-0.5362100586714214,-11.027835621824945,-7.1470806345752775
2.9000000000000004,-0.5553604179096864,-11.421686894032979,-7.402333514381538
3.0,-0.5745107771479514,-11.815538166241012,-7.657586394187796
3.1,-0.5936611363862164,-12.209389438449046,-7.912839273994057
3.2,-0.6128114956244816,-12.60324071065708,-8.168092153800316
3.3000000000000003,-0.6319618548627466,-12.997091982865113,-8.423345033606576
3.4000000000000004,-0.6511122141010116,-13.390943255073147,-8.678597913412837
3.5,-0.6702625733392766,-13.78479452728118,-8.933850793219095
3.6,-0.6894129325775417,-14.178645799489214,-9.189103673025356
3.7,-0.7085632918158068,-14.572497071697248,-9.444356552831616
3.8000000000000003,-0.7277136510540718,-14.966348343905281,-9.699609432637876
3.9000000000000004,-0.7468640102923368,-15.360199616113317,-9.954862312444137
4.0,-0.7660143695306019,-15.754050888321348,-10.210115192250395
4.1000000000000005,-0.785164728768867,-16.147902160529384,-10.465368072056657
4.2,-0.804315088007132,-16.541753432737416,-10.720620951862916
4.3,-0.8234654472453969,-16.935604704945447,-10.975873831669174
4.4,-0.8426158064836621,-17.329455977153483,-11.231126711475437
4.5,-0.8617661657219271,-17.72330724936152,-11.486379591281695
4.6000000000000005,-0.8809165249601922,-18.117158521569554,-11.741632471087955
4.7,-0.9000668841984573,-18.511009793777585,-11.996885350894216
4.800000000000001,-0.9192172434367224,-18.90486106598562,-12.252138230700476
4.9,-0.9383676026749873,-19.298712338193653,-12.507391110506735
5.0,-0.9575179619132523,-19.692563610401685,-12.762643990312995
5.1000000000000005,-0.9766683211515175,-20.08641488260972,-13.017896870119255
5.2,-0.9958186803897825,-20.480266154817752,-13.273149749925514
5.300000000000001,-1.0149690396280475,-20.87411742702579,-13.528402629731776
5.4,-1.0341193988663127,-21.267968699233823,-13.783655509538034
5.5,-1.0532697581045776,-21.661819971441854,-14.038908389344293
5.6000000000000005,-1.0724201173428427,-22.05567124364989,-14.294161269150555
5.7,-1.0915704765811076,-22.44952251585792,-14.549414148956814
5.800000000000001,-1.1107208358193728,-22.843373788065957,-14.804667028763076
5.9,-1.129871195057638,-23.23722506027399,-15.059919908569334
6.0,-1.1490215542959028,-23.631076332482024,-15.315172788375593
6.1000000000000005,-1.168171913534168,-24.02492760469006,-15.570425668181855
6.2,-1.1873222727724329,-24.41877887689809,-15.825678547988113
6.300000000000001,-1.206472632010698,-24.812630149106127,-16.080931427794376
6.4,-1.2256229912489631,-25.20648142131416,-16.336184307600632
6.5,-1.244773350487228,-25.60033269352219,-16.591437187406893
6.6000000000000005,-1.2639237097254932,-25.994183965730226,-16.846690067213153
