timestamp,tx,ty,tz
0.00, 0.65791, -0.72792, -0.91365
0.10, 0.56200, -0.67253, -1.00070
0.20, 0.49210, -0.57720, -1.05279
0.30, 0.38151, -0.49020, -1.05967
0.40, 0.28501, -0.40889, -1.01841
0.50, 0.21153, -0.32600, -0.98983
0.60, 0.15388, -0.26573, -0.91283
0.70, 0.10040, -0.21049, -0.83722
0.80, 0.06426, -0.14663, -0.72766
0.90, 0.04258, -0.10151, -0.63993
1.00, 0.01412, -0.08213, -0.54102
1.10, 0.00954, -0.05581, -0.43908
1.20, -0.00125, -0.05347, -0.35277
1.30, 0.00479, -0.03269, -0.24220
1.40, -0.01915, -0.01201, -0.14900
1.50, -0.00227, 0.02940, -0.06134
1.60, -0.01072, 0.00254, 0.04428
1.70, 0.00241, 0.00013, 0.13489
1.80, 0.00992, 0.01574, 0.23381
1.90, 0.00299, 0.02784, 0.32432
2.00, -0.00446, 0.04745, 0.41690
2.10, 0.00923, 0.06675, 0.52931
2.20, -0.02369, 0.09703, 0.62096
2.30, -0.05230, 0.17383, 0.70611
2.40, -0.07648, 0.20608, 0.80029
2.50, -0.16185, 0.23782, 0.90999
2.60, -0.19994, 0.31542, 0.97518
2.70, -0.28465, 0.38797, 1.01824
2.80, -0.35961, 0.46631, 1.05605
2.90, -0.44341, 0.56283, 1.05551
3.00, -0.55895, 0.65257, 1.01234
3.10, -0.63940, 0.73546, 0.91757
3.20, -0.71454, 0.76321, 0.83459
3.30, -0.76463, 0.79096, 0.69741
3.40, -0.76888, 0.80066, 0.58121
3.50, -0.75737, 0.75459, 0.46440
3.60, -0.72323, 0.73529, 0.33721
3.70, -0.66965, 0.66651, 0.23284
3.80, -0.61983, 0.60142, 0.17423
3.90, -0.56532, 0.53210, 0.10499
4.00, -0.48140, 0.45336, 0.06916
4.10, -0.43190, 0.38874, 0.04715
4.20, -0.35313, 0.30569, 0.00360
4.30, -0.24923, 0.26219, 0.00843
4.40, -0.18025, 0.18384, 0.00024
4.50, -0.13559, 0.10984, 0.00733
4.60, -0.03589, 0.07101, -0.00873
4.70, 0.00479, -0.00572, 0.02848
4.80, 0.07092, -0.06833, 0.00104
4.90, 0.13913, -0.14173, 0.00094
5.00, 0.20727, -0.22165, 0.00703
5.10, 0.30819, -0.29232, -0.01526
5.20, 0.36751, -0.34041, -0.01463
5.30, 0.41890, -0.40881, -0.05063
5.40, 0.52198, -0.48710, -0.07256
5.50, 0.57894, -0.56460, -0.15131
5.60, 0.65745, -0.63007, -0.17063
5.70, 0.69064, -0.69087, -0.28211
5.80, 0.75290, -0.74400, -0.38546
5.90, 0.75922, -0.78382, -0.48132
6.00, 0.77567, -0.78580, -0.61415
6.10, 0.71526, -0.77762, -0.74280
6.20, 0.71819, -0.73445, -0.85440
6.30, 0.61974, -0.70691, -0.97978
6.40, 0.51898, -0.62872, -1.04086
6.50, 0.41767, -0.52496, -1.05236
6.60, 0.30554, -0.45140, -1.05547
6.70, 0.24329, -0.37293, -1.02320
6.80, 0.19693, -0.28564, -0.93774
6.90, 0.14164, -0.22017, -0.88793
7.00, 0.06340, -0.17699, -0.78879
7.10, 0.04963, -0.12772, -0.69965
7.20, 0.03030, -0.08230, -0.58455
7.30, 0.00124, -0.08380, -0.48362
7.40, 0.01015, -0.04744, -0.40288
7.50, -0.00951, -0.02289, -0.31176
7.60, -0.01053, -0.01973, -0.19500
7.70, -0.00354, 0.01000, -0.09048
7.80, 0.00934, -0.00393, 0.00911
7.90, 0.00804, 0.01804, 0.07553
8.00, 0.01265, 0.03147, 0.18432
8.10, 0.00741, 0.02062, 0.27663
8.20, -0.00249, 0.07158, 0.37987
8.30, 0.00128, 0.04722, 0.47175
8.40, -0.01739, 0.09302, 0.57607
8.50, -0.05001, 0.11563, 0.67517
8.60, -0.05382, 0.16013, 0.77581
8.70, -0.11098, 0.21531, 0.85366
8.80, -0.16304, 0.26514, 0.93767
8.90, -0.25857, 0.35226, 0.98945
9.00, -0.33958, 0.43306, 1.04055
9.10, -0.42454, 0.52015, 1.04363
9.20, -0.52080, 0.61525, 1.04416
9.30, -0.59571, 0.70511, 0.98199
9.40, -0.66652, 0.74980, 0.85952
9.50, -0.72665, 0.79285, 0.74850
9.60, -0.77491, 0.79420, 0.63850
9.70, -0.74261, 0.78352, 0.50271
9.80, -0.75017, 0.74064, 0.39633
9.90, -0.71318, 0.70428, 0.27521
