timestamp,tx,ty,tz
0.0,0.0,0.0,0.0
0.1,-0.3414573481578697,0.24672649794592205,-0.1975134947067189
0.2,-0.6829146963157394,0.4934529958918441,-0.3950269894134378
0.30000000000000004,-1.024372044473609,0.7401794938377663,-0.5925404841201567
0.4,-1.3658293926314788,0.9869059917836882,-0.7900539788268756
0.5,-1.7072867407893484,1.2336324897296103,-0.9875674735335944
0.6000000000000001,-2.048744088947218,1.4803589876755325,-1.1850809682403134
0.7000000000000001,-2.390201437105088,1.7270854856214546,-1.3825944629470324
0.8,-2.7316587852629577,1.9738119835673764,-1.5801079576537511
0.9,-3.073116133420827,2.2205384815132985,-1.77762145236047
1.0,-3.414573481578697,2.4672649794592205,-1.9751349470671888
1.1,-3.7560308297365665,2.7139914774051426,-2.172648441773908
1.2000000000000002,-4.097488177894436,2.960717975351065,-2.370161936480627
1.3,-4.438945526052306,3.2074444732969867,-2.5676754311873458
1.4000000000000001,-4.780402874210176,3.454170971242909,-2.7651889258940647
1.5,-5.121860222368046,3.700897469188831,-2.9627024206007833
1.6,-5.463317570525915,3.947623967134753,-3.1602159153075022
1.7000000000000002,-5.804774918683785,4.194350465080675,-3.357729410014221
1.8,-6.146232266841654,4.441076963026597,-3.55524290472094
1.9000000000000001,-6.487689614999525,4.687803460972519,-3.752756399427659
2.0,-6.829146963157394,4.934529958918441,-3.9502698941343777
2.1,-7.170604311315263,5.1812564568643635,-4.147783388841097
2.2,-7.512061659473133,5.427982954810285,-4.345296883547816
2.3000000000000003,-7.853519007631004,5.674709452756208,-4.542810378254535
2.4000000000000004,-8.194976355788873,5.92143595070213,-4.740323872961254
2.5,-8.536433703946742,6.168162448648051,-4.9378373676679725
2.6,-8.877891052104612,6.414888946593973,-5.1353508623746915
2.7,-9.219348400262481,6.661615444539896,-5.3328643570814105
2.8000000000000003,-9.560805748420352,6.908341942485818,-5.5303778517881295
2.9000000000000004,-9.902263096578222,7.15506844043174,-5.727891346494848
3.0,-10.243720444736091,7.401794938377662,-5.9254048412015665
3.1,-10.58517779289396,7.648521436323584,-6.1229183359082855
3.2,-10.92663514105183,7.895247934269506,-6.3204318306150045
3.3000000000000003,-11.2680924892097,8.141974432215429,-6.517945325321723
3.4000000000000004,-11.60954983736757,8.38870093016135,-6.715458820028442
3.5,-11.95100718552544,8.635427428107272,-6.9129723147351605
3.6,-12.292464533683308,8.882153926053194,-7.11048580944188
3.7,-12.633921881841179,9.128880423999115,-7.307999304148599
3.8000000000000003,-12.97537922999905,9.375606921945039,-7.505512798855318
3.9000000000000004,-13.316836578156918,9.62233341989096,-7.703026293562037
4.0,-13.658293926314787,9.869059917836882,-7.900539788268755
4.1000000000000005,-13.999751274472658,10.115786415782805,-8.098053282975476
4.2,-14.341208622630527,10.362512913728727,-8.295566777682193
4.3,-14.682665970788396,10.609239411674649,-8.493080272388912
4.4,-15.024123318946266,10.85596590962057,-8.690593767095631
4.5,-15.365580667104135,11.102692407566492,-8.88810726180235
4.6000000000000005,-15.707038015262007,11.349418905512415,-9.08562075650907
4.7,-16.048495363419875,11.596145403458337,-9.283134251215788
4.800000000000001,-16.389952711577745,11.84287190140426,-9.480647745922507
4.9,-16.731410059735616,12.089598399350182,-9.678161240629226
5.0,-17.072867407893483,12.336324897296102,-9.875674735335945
5.1000000000000005,-17.414324756051354,12.583051395242025,-10.073188230042664
5.2,-17.755782104209224,12.829777893187947,-10.270701724749383
5.300000000000001,-18.097239452367095,13.07650439113387,-10.468215219456102
5.4,-18.438696800524962,13.323230889079792,-10.665728714162821
5.5,-18.780154148682833,13.569957387025713,-10.863242208869538
5.6000000000000005,-19.121611496840703,13.816683884971637,-11.060755703576259
5.7,-19.46306884499857,14.063410382917557,-11.258269198282976
5.800000000000001,-19.804526193156445,14.31013688086348,-11.455782692989697
5.9,-20.145983541314312,14.556863378809402,-11.653296187696414
6.0,-20.487440889472182,14.803589876755323,-11.850809682403133
6.1000000000000005,-20.828898237630053,15.050316374701247,-12.048323177109854
6.2,-21.17035558578792,15.297042872647168,-12.245836671816571
6.300000000000001,-21.51181293394579,15.543769370593091,-12.443350166523292
6.4,-21.85327028210366,15.790495868539011,-12.640863661230009
6.5,-22.19472763026153,16.037222366484933,-12.838377155936728
6.6000000000000005,-22.5361849784194,16.283948864430858,-13.035890650643447
6.7,-22.87764232657727,16.530675362376776,-13.233404145350166
6.800000000000001,-23.21909967473514,16.7774018603227,-13.430917640056885
6.9,-23.560557022893008,17.024128358268623,-13.628431134763604
7.0,-23.90201437105088,17.270854856214545,-13.825944629470321
7.1000000000000005,-24.24347171920875,17.517581354160466,-14.023458124177042
7.2,-24.584929067366616,17.764307852106388,-14.22097161888376
7.300000000000001,-24.92638641552449,18.011034350052313,-14.41848511359048
7.4,-25.267843763682357,18.25776084799823,-14.615998608297199
7.5,-25.609301111840225,18.504487345944153,-14.813512103003916
7.6000000000000005,-25.9507584599981,18.751213843890078,-15.011025597710637
7.7,-26.292215808155966,18.997940341836,-15.208539092417354
7.800000000000001,-26.633673156313836,19.24466683978192,-15.406052587124075
7.9,-26.975130504471707,19.491393337727843,-15.603566081830792
8.0,-27.316587852629574,19.738119835673764,-15.80107957653751
8.1,-27.65804520078744,19.984846333619686,-15.99859307124423
8.200000000000001,-27.999502548945316,20.23157283156561,-16.196106565950952
8.3,-28.340959897103186,20.478299329511533,-16.393620060657668
8.4,-28.682417245261053,20.725025827457454,-16.591133555364387
8.5,-29.023874593418924,20.971752325403376,-16.788647050071106
8.6,-29.36533194157679,21.218478823349297,-16.986160544777825
8.700000000000001,-29.706789289734665,21.465205321295223,-17.183674039484544
8.8,-30.048246637892532,21.71193181924114,-17.381187534191263
8.9,-30.389703986050403,21.958658317187062,-17.57870102889798
9.0,-30.73116133420827,22.205384815132984,-17.7762145236047
9.1,-31.07261868236614,22.452111313078905,-17.97372801831142
9.200000000000001,-31.414076030524015,22.69883781102483,-18.17124151301814
9.3,-31.755533378681882,22.945564308970752,-18.368755007724857
9.4,-32.09699072683975,23.192290806916674,-18.566268502431576
9.5,-32.438448074997616,23.439017304862595,-18.763781997138295
9.600000000000001,-32.77990542315549,23.68574380280852,-18.961295491845014
9.700000000000001,-33.121362771313365,23.932470300754442,-19.158808986551733
9.8,-33.46282011947123,24.179196798700364,-19.356322481258452
9.9,-33.8042774676291,24.425923296646285,-19.55383597596517
