timestamp,tx,ty,tz
0.00, 0.31554, -0.43740, 0.42438
0.10, 0.26826, -0.41056, 0.47575
0.20, 0.22552, -0.37894, 0.47375
0.30, 0.17917, -0.35416, 0.52391
0.40, 0.14458, -0.34943, 0.50741
0.50, 0.10203, -0.27513, 0.50512
0.60, 0.08103, -0.24481, 0.47961
0.70, 0.02894, -0.21676, 0.47831
0.80, 0.01100, -0.19654, 0.43774
0.90, 0.00711, -0.16458, 0.38912
1.00, -0.01640, -0.14388, 0.37315
1.10, -0.00925, -0.10902, 0.31610
1.20, -0.04264, -0.09554, 0.28554
1.30, -0.02485, -0.08952, 0.26055
1.40, -0.03570, -0.06924, 0.21466
1.50, -0.02675, -0.05807, 0.17626
1.60, -0.01690, -0.04050, 0.13475
1.70, -0.00716, -0.03131, 0.09258
1.80, 0.00275, 0.00112, 0.07229
1.90, 0.01738, 0.00640, 0.02769
2.00, -0.00231, 0.00714, -0.00847
2.10, -0.00664, 0.03045, -0.04499
2.20, 0.01622, 0.02846, -0.05996
2.30, 0.01093, 0.04243, -0.10635
2.40, 0.01080, 0.05195, -0.15730
2.50, 0.03159, 0.06053, -0.16903
2.60, 0.00710, 0.07602, -0.23335
2.70, -0.00253, 0.07821, -0.28390
2.80, 0.01476, 0.11984, -0.29209
2.90, 0.02788, 0.12660, -0.34307
3.00, -0.01554, 0.14730, -0.35802
3.10, 0.00095, 0.17842, -0.39457
3.20, -0.02613, 0.21194, -0.44040
3.30, -0.07205, 0.23585, -0.44686
3.40, -0.08676, 0.27793, -0.48063
3.50, -0.12674, 0.29704, -0.50205
3.60, -0.14799, 0.32719, -0.49877
3.70, -0.21101, 0.37315, -0.50028
3.80, -0.24623, 0.41247, -0.49208
3.90, -0.27090, 0.43953, -0.45796
4.00, -0.31352, 0.44423, -0.43097
4.10, -0.34663, 0.44080, -0.36640
4.20, -0.38481, 0.44130, -0.33564
4.30, -0.37667, 0.44161, -0.27054
4.40, -0.38220, 0.42955, -0.21056
4.50, -0.36671, 0.40014, -0.17633
4.60, -0.37220, 0.36489, -0.14449
4.70, -0.33943, 0.35164, -0.11991
4.80, -0.32428, 0.30264, -0.07127
4.90, -0.32356, 0.28599, -0.06774
5.00, -0.28317, 0.24846, -0.03593
5.10, -0.24843, 0.23097, -0.02861
5.20, -0.22169, 0.17517, -0.01788
5.30, -0.19971, 0.16301, -0.01109
5.40, -0.16438, 0.14082, 0.01574
5.50, -0.13483, 0.10308, 0.02381
5.60, -0.10224, 0.07545, 0.00657
5.70, -0.07261, 0.04841, -0.00568
5.80, -0.03495, 0.04724, 0.00656
5.90, -0.01108, 0.00065, 0.00387
6.00, 0.02943, -0.02466, -0.00301
6.10, 0.04556, -0.03430, 0.00770
6.20, 0.07722, -0.05644, 0.00761
6.30, 0.08638, -0.08333, -0.01318
6.40, 0.10948, -0.12120, 0.00739
6.50, 0.16449, -0.13883, -0.01135
6.60, 0.21641, -0.17739, 0.00671
6.70, 0.22105, -0.19893, 0.01245
6.80, 0.25825, -0.23062, 0.02251
6.90, 0.28995, -0.25155, 0.03864
7.00, 0.29967, -0.28032, 0.03935
7.10, 0.33680, -0.32437, 0.08145
7.20, 0.33911, -0.33393, 0.10689
7.30, 0.37082, -0.37643, 0.13848
7.40, 0.37076, -0.40887, 0.16844
7.50, 0.37992, -0.43133, 0.22428
7.60, 0.37226, -0.44141, 0.26266
7.70, 0.37171, -0.44521, 0.31772
7.80, 0.35889, -0.43967, 0.36953
7.90, 0.31547, -0.43206, 0.40699
8.00, 0.27387, -0.43367, 0.46020
8.10, 0.23837, -0.40384, 0.45874
8.20, 0.20985, -0.37046, 0.49575
8.30, 0.16108, -0.31875, 0.52054
8.40, 0.13077, -0.31420, 0.49472
8.50, 0.09245, -0.27419, 0.49690
8.60, 0.06271, -0.23829, 0.45512
8.70, 0.02228, -0.19800, 0.43930
8.80, 0.02917, -0.17137, 0.41675
8.90, -0.00664, -0.15164, 0.35944
9.00, -0.00640, -0.13627, 0.33991
9.10, -0.01659, -0.10452, 0.30017
9.20, -0.03456, -0.09079, 0.27305
9.30, -0.03593, -0.06580, 0.22581
9.40, -0.01933, -0.05774, 0.18478
9.50, -0.01763, -0.04067, 0.15433
9.60, -0.03970, -0.04444, 0.12587
9.70, -0.00599, -0.03227, 0.07623
9.80, 0.00843, 0.00111, 0.04291
9.90, -0.00576, -0.00479, 0.00476
