timestamp,tx,ty,tz
0.00, -1.90162, 1.49612, 11.27611
0.10, -1.89844, 1.55992, 11.37131
0.20, -1.85489, 1.65467, 11.41532
0.30, -1.86019, 1.71267, 11.47357
0.40, -1.86339, 1.78389, 11.53477
0.50, -1.85998, 1.88064, 11.63100
0.60, -1.85662, 1.94021, 11.68067
0.70, -1.88207, 2.00789, 11.75665
0.80, -1.91988, 2.07215, 11.84170
0.90, -1.91992, 2.10649, 11.90383
1.00, -1.96681, 2.17262, 11.99763
1.10, -1.99907, 2.21754, 12.09154
1.20, -2.03540, 2.26876, 12.14998
1.30, -2.06985, 2.32323, 12.23222
1.40, -2.13418, 2.35008, 12.31439
1.50, -2.19182, 2.38764, 12.40563
1.60, -2.25200, 2.41957, 12.48077
1.70, -2.29495, 2.43039, 12.55869
1.80, -2.37975, 2.42984, 12.64563
1.90, -2.44058, 2.45888, 12.70931
2.00, -2.49918, 2.44821, 12.78873
2.10, -2.54812, 2.43330, 12.85337
2.20, -2.64911, 2.43938, 12.90936
2.30, -2.72460, 2.44113, 12.97205
2.40, -2.81660, 2.41916, 13.05005
2.50, -2.87652, 2.37673, 13.09317
2.60, -2.95586, 2.34842, 13.15366
2.70, -3.05508, 2.31808, 13.19995
2.80, -3.14247, 2.25852, 13.25045
2.90, -3.20362, 2.24457, 13.28742
3.00, -3.27363, 2.17705, 13.30788
3.10, -3.36242, 2.14127, 13.35243
3.20, -3.44863, 2.08530, 13.37161
3.30, -3.52486, 2.01593, 13.40040
3.40, -3.60016, 1.94913, 13.41125
3.50, -3.68849, 1.87052, 13.42666
3.60, -3.73304, 1.81701, 13.41643
3.70, -3.82780, 1.73253, 13.39768
3.80, -3.88927, 1.66010, 13.40458
3.90, -3.94790, 1.58643, 13.41386
4.00, -3.99250, 1.50067, 13.38180
4.10, -4.03935, 1.41427, 13.36745
4.20, -4.10422, 1.35334, 13.31961
4.30, -4.14326, 1.25263, 13.29719
4.40, -4.17346, 1.16148, 13.25014
4.50, -4.21546, 1.07854, 13.23310
4.60, -4.25034, 0.99891, 13.17095
4.70, -4.28877, 0.90552, 13.12287
4.80, -4.31822, 0.82003, 13.05592
4.90, -4.31149, 0.74056, 12.99326
5.00, -4.32532, 0.67085, 12.94322
5.10, -4.34927, 0.60213, 12.87125
5.20, -4.32077, 0.53477, 12.80895
5.30, -4.33836, 0.45474, 12.76144
5.40, -4.29937, 0.39333, 12.66525
5.50, -4.30885, 0.31421, 12.60051
5.60, -4.28779, 0.24337, 12.51705
5.70, -4.25767, 0.19571, 12.41535
5.80, -4.20250, 0.15199, 12.37078
5.90, -4.19724, 0.09368, 12.26679
6.00, -4.13285, 0.04477, 12.18033
6.10, -4.09331, 0.03279, 12.11635
6.20, -4.04826, -0.00974, 12.03878
6.30, -3.98203, -0.03634, 11.93442
6.40, -3.93055, -0.06366, 11.87953
6.50, -3.86300, -0.10010, 11.79130
6.60, -3.79284, -0.10326, 11.72090
