timestamp,tx,ty,tz
0.00, 7.16910, 2.98436, -8.11139
0.10, 6.65262, 2.90417, -8.01538
0.20, 6.19493, 2.86396, -7.92725
0.30, 5.67742, 2.90736, -7.85946
0.40, 5.15980, 2.99195, -7.80515
0.50, 4.66444, 3.13265, -7.73583
0.60, 4.18283, 3.33310, -7.70238
0.70, 3.74981, 3.56942, -7.68660
0.80, 3.29461, 3.86608, -7.66676
0.90, 2.93138, 4.18278, -7.68020
1.00, 2.57765, 4.57516, -7.70268
1.10, 2.27546, 4.98407, -7.73816
1.20, 2.02267, 5.40348, -7.78300
1.30, 1.80454, 5.88627, -7.83846
1.40, 1.65756, 6.36639, -7.90432
1.50, 1.54043, 6.87157, -7.97976
1.60, 1.49815, 7.38292, -8.10953
1.70, 1.50302, 7.87569, -8.17427
1.80, 1.57203, 8.38607, -8.28036
1.90, 1.68926, 8.87003, -8.38508
2.00, 1.84525, 9.32127, -8.49882
2.10, 2.08965, 9.76354, -8.63964
2.20, 2.36648, 10.18056, -8.77426
2.30, 2.68139, 10.56603, -8.86613
2.40, 3.04176, 10.91806, -9.00986
2.50, 3.46134, 11.20140, -9.13363
2.60, 3.90945, 11.45225, -9.23520
2.70, 4.32576, 11.66848, -9.33677
2.80, 4.83292, 11.80872, -9.46029
2.90, 5.33353, 11.92061, -9.53996
3.00, 5.81210, 11.94174, -9.63039
3.10, 6.32652, 11.92616, -9.71341
3.20, 6.84548, 11.86239, -9.77376
3.30, 7.34219, 11.74105, -9.83414
3.40, 7.79314, 11.56093, -9.86573
3.50, 8.26384, 11.32945, -9.88629
3.60, 8.68800, 11.02929, -9.90648
3.70, 9.10198, 10.71884, -9.89937
3.80, 9.44603, 10.35839, -9.89031
3.90, 9.78242, 9.95651, -9.84397
4.00, 10.04945, 9.50446, -9.80319
4.10, 10.28263, 9.05917, -9.76512
4.20, 10.44707, 8.58431, -9.69636
4.30, 10.55996, 8.09814, -9.59627
4.40, 10.64226, 7.59789, -9.50594
4.50, 10.62883, 7.07847, -9.40955
4.60, 10.58298, 6.59836, -9.31044
4.70, 10.46633, 6.10777, -9.20568
4.80, 10.31266, 5.62386, -9.09627
4.90, 10.11535, 5.18884, -8.96327
5.00, 9.83900, 4.74166, -8.86509
5.10, 9.53718, 4.37056, -8.74522
5.20, 9.18264, 3.98700, -8.59587
5.30, 8.76987, 3.69238, -8.48503
5.40, 8.35411, 3.41154, -8.36139
5.50, 7.91139, 3.20914, -8.26087
5.60, 7.42923, 3.05003, -8.15840
5.70, 6.95477, 2.93198, -8.03810
5.80, 6.43873, 2.87037, -7.96123
5.90, 5.92436, 2.89095, -7.90005
6.00, 5.43522, 2.94621, -7.84449
6.10, 4.92337, 3.03699, -7.76773
6.20, 4.45110, 3.23098, -7.72225
6.30, 3.99834, 3.43345, -7.70753
6.40, 3.53280, 3.70747, -7.69413
6.50, 3.14975, 4.01793, -7.68382
6.60, 2.76002, 4.34869, -7.70054
6.70, 2.42717, 4.75418, -7.69236
6.80, 2.15282, 5.17581, -7.75623
6.90, 1.91867, 5.63077, -7.81241
7.00, 1.72589, 6.11465, -7.87492
