timestamp,tx,ty,tz
0.0,14.117145922499871,-12.852840016064496,-3.595575350829457
0.1,14.033498854239603,-12.634961748239787,-3.1656158991211694
0.2,13.92470933560744,-12.413889531075776,-2.742975606240692
0.30000000000000004,13.791093696582516,-12.190266181736478,-2.328883393840652
0.4,13.633040454669413,-11.964741935376148,-1.9245433281082445
0.5,13.451009185196199,-11.737972554434416,-1.5311311186721381
0.6000000000000001,13.245529184995853,-11.510617421859587,-1.149790699962459
0.7000000000000001,13.017197933356751,-11.283337623804506,-0.7816309049642989
0.8,12.766679354717326,-11.056794027369968,-0.42772224103656864
0.9,12.494701888156536,-10.83164535898507,-0.08909377717121902
1.0,12.202056369293496,-10.608546289012056,0.23326984825615948
1.1,11.889593730755156,-10.388145528145078,0.5384312905437474
1.2000000000000002,11.558222527898408,-10.171083941138036,0.8255032242039073
1.3,11.20890629698118,-9.957992683346255,1.0936509230614986
1.4000000000000001,10.842660753464155,-9.749491365500411,1.342094687407859
1.5,10.460550838589779,-9.546186252049067,1.570112111152965
1.6,10.063687622826203,-9.348668498308497,1.7770401823835273
1.7000000000000002,9.653225075180172,-9.157512431545745,1.9622772112191518
1.8,9.230356707772735,-8.973273880992979,2.1252845793609216
1.9000000000000001,8.796312105434463,-8.796488561649067,2.265588306245175
2.0,8.352353350411207,-8.627670516567807,2.3827804272485222
2.1,7.899771352576226,-8.467310622162188,2.476520179936707
2.2,7.439882095819605,-8.315875160870888,2.546534994907968
2.3000000000000003,6.974022811529265,-8.173804465337275,2.5926212883498456
2.4000000000000004,6.503548090290117,-8.041511638043257,2.614645054004879
2.5,6.029825943107471,-7.919381350120975,2.6125422528239275
2.6,5.55423382360751,-7.807768722835005,2.586318999174096
2.7,5.078154622781274,-7.706998294987464,2.536051543059828
2.8000000000000003,4.602972647918236,-7.617363079248498,2.4618860484088936
2.9000000000000004,4.130069597421709,-7.539123710156066,2.3640381680679132
3.0,3.660820543210155,-7.4725076862624515,2.242792416743222
3.1,3.196589932386481,-7.417708708631074,2.098501343710411
3.2,2.738727619801409,-7.374886117607107,1.931584507698072
3.3000000000000003,2.2885649430470654,-7.344164429499617,1.7425272569264711
3.4000000000000004,1.8474108512936702,-7.325632974522395,1.5318793178485182
3.5,1.4165480992256105,-7.319345637046288,1.3002531966965174
3.6,0.9972295171438397,-7.3253206989182775,1.0483223984826333
3.7,0.5906743680801867,-7.343540786302892,0.7768194686316781
3.8000000000000003,0.198064802516015,-7.373952920200554,0.48653386294061374
3.9000000000000004,-0.17945757898602732,-7.416468670495916,0.17830965205838112
4.0,-0.5407950452422448,-7.470964413088303,-0.1469569328392435
4.1000000000000005,-0.8848969263480724,-7.537281689356576,-0.4883201060432567
4.2,-1.2107626687369786,-7.61522766691319,-0.8447872773959588
4.3,-1.5174447445148687,-7.704575700307703,-1.2153219384699536
4.4,-1.8040514066104336,-7.805065990049371,-1.5988466764493996
4.5,-2.0697492817301804,-7.916406338032564,-1.994246306949929
4.6000000000000005,-2.3137657935786393,-8.03827299716844,-2.400371116667947
4.7,-2.535391409297585,-8.170311612752375,-2.8160402064304675
4.800000000000001,-2.7339817025923097,-8.312138252829921,-3.2400449249249137
4.9,-2.9089592275459353,-8.463340524565265,-3.671152383124487
5.0,-3.059815197673217,-8.623478773366088,-4.108109039190152
5.1000000000000005,-3.186110965331606,-8.792087361278131,-4.549644343425284
5.2,-3.2874792971878737,-8.968676020932207,-4.99447443268452
5.300000000000001,-3.3636254420315783,-9.152731281106771,-5.44130586349444
