timestamp,tx,ty,tz
0.00, -0.93363, -0.84231, 7.40574
0.10, -0.96497, -0.35966, 7.78362
0.20, -1.11929, 0.12123, 8.13255
0.30, -1.33528, 0.56415, 8.47157
0.40, -1.66863, 0.99196, 8.78137
0.50, -2.06892, 1.31504, 9.03152
0.60, -2.58139, 1.62255, 9.26929
0.70, -3.09849, 1.85999, 9.44205
0.80, -3.69602, 2.00244, 9.56844
0.90, -4.29313, 2.07129, 9.63400
1.00, -4.88372, 2.04186, 9.68109
1.10, -5.47421, 1.93942, 9.61634
1.20, -6.05994, 1.75684, 9.50648
1.30, -6.59612, 1.52561, 9.33420
1.40, -7.04768, 1.21478, 9.13335
1.50, -7.46031, 0.81854, 8.86675
1.60, -7.77039, 0.41457, 8.58010
1.70, -8.00079, -0.06334, 8.26475
1.80, -8.12188, -0.56417, 7.92343
1.90, -8.17484, -1.05357, 7.57203
2.00, -8.08782, -1.52266, 7.19624
2.10, -7.92369, -1.99912, 6.85450
2.20, -7.66324, -2.43186, 6.52280
2.30, -7.31413, -2.84376, 6.24120
2.40, -6.88571, -3.18833, 5.96789
2.50, -6.36671, -3.42740, 5.75749
2.60, -5.84853, -3.65927, 5.58999
2.70, -5.24562, -3.75738, 5.47247
2.80, -4.63009, -3.81370, 5.41095
2.90, -4.03787, -3.78378, 5.42077
3.00, -3.44578, -3.65274, 5.48970
3.10, -2.90875, -3.46884, 5.58932
3.20, -2.37769, -3.19042, 5.77704
3.30, -1.92292, -2.85980, 5.99066
3.40, -1.53749, -2.46146, 6.27331
3.50, -1.24432, -2.04619, 6.57263
3.60, -1.03078, -1.57015, 6.90614
3.70, -0.95088, -1.07475, 7.24957
3.80, -0.93473, -0.59535, 7.59868
3.90, -1.03462, -0.09733, 7.94810
4.00, -1.21247, 0.36703, 8.29675
4.10, -1.51777, 0.79173, 8.61082
4.20, -1.87941, 1.16842, 8.91886
4.30, -2.34811, 1.49893, 9.15564
4.40, -2.83276, 1.76287, 9.36940
4.50, -3.38293, 1.91750, 9.51705
4.60, -3.98114, 2.04599, 9.61702
4.70, -4.61280, 2.05242, 9.65951
4.80, -5.18813, 2.01067, 9.64974
4.90, -5.76695, 1.86725, 9.56548
5.00, -6.32739, 1.63382, 9.43885
5.10, -6.82358, 1.34191, 9.25161
5.20, -7.28933, 1.00440, 9.01381
5.30, -7.63556, 0.60011, 8.74072
5.40, -7.89313, 0.17082, 8.39216
5.50, -8.07409, -0.30546, 8.08722
5.60, -8.15183, -0.79490, 7.75152
5.70, -8.15471, -1.29230, 7.37025
5.80, -8.02219, -1.76507, 7.02991
5.90, -7.79947, -2.23355, 6.68135
6.00, -7.49156, -2.66894, 6.37181
6.10, -7.08304, -3.00004, 6.08891
6.20, -6.62794, -3.31585, 5.84690
6.30, -6.11190, -3.55226, 5.66445
6.40, -5.54257, -3.71380, 5.52925
6.50, -4.98351, -3.81246, 5.41587
6.60, -4.33831, -3.79424, 5.39565
6.70, -3.73042, -3.72871, 5.43033
6.80, -3.16231, -3.55691, 5.54220
6.90, -2.62461, -3.32670, 5.71677
7.00, -2.14979, -3.02395, 5.87072
7.10, -1.73052, -2.66859, 6.13467
7.20, -1.38522, -2.24031, 6.40006
7.30, -1.12052, -1.78854, 6.74580
7.40, -0.99694, -1.30611, 7.08069
7.50, -0.90507, -0.83833, 7.42375
7.60, -0.95772, -0.32703, 7.78892
7.70, -1.12914, 0.14009, 8.14485
7.80, -1.35430, 0.58974, 8.46348
7.90, -1.68028, 0.98580, 8.78266
8.00, -2.11550, 1.33393, 9.02630
8.10, -2.57281, 1.64400, 9.26552
8.20, -3.12241, 1.84241, 9.45528
8.30, -3.69365, 1.97950, 9.57279
8.40, -4.31107, 2.07045, 9.65623
8.50, -4.90364, 2.04068, 9.64332
8.60, -5.51251, 1.93143, 9.62834
8.70, -6.07500, 1.75217, 9.49937
8.80, -6.58696, 1.50929, 9.34180
8.90, -7.05716, 1.18513, 9.15834
9.00, -7.46924, 0.80250, 8.88777
9.10, -7.77535, 0.39357, 8.56428
9.20, -8.00613, -0.07597, 8.25097
9.30, -8.12534, -0.55926, 7.92335
9.40, -8.16971, -1.05650, 7.55314
9.50, -8.10392, -1.54009, 7.21157
9.60, -7.91588, -2.01592, 6.84110
9.70, -7.65683, -2.41866, 6.53151
9.80, -7.30753, -2.84191, 6.22051
9.90, -6.86699, -3.17298, 5.95952
10.00, -6.37803, -3.44952, 5.75930
10.10, -5.82398, -3.65574, 5.56028
10.20, -5.22649, -3.79056, 5.47124
10.30, -4.62247, -3.81098, 5.41379
10.40, -4.04869, -3.77856, 5.43506
10.50, -3.45224, -3.65622, 5.49230
10.60, -2.89366, -3.46639, 5.60526
10.70, -2.39076, -3.19864, 5.76698
10.80, -1.91276, -2.84403, 6.01231
10.90, -1.54693, -2.45177, 6.26696
11.00, -1.23923, -2.03720, 6.57079
11.10, -1.04492, -1.56387, 6.91545
11.20, -0.94750, -1.08464, 7.25366
11.30, -0.90847, -0.56875, 7.61945
11.40, -1.04249, -0.10478, 7.96560
11.50, -1.23335, 0.37322, 8.30691
11.60, -1.50850, 0.82183, 8.62100
11.70, -1.90374, 1.16474, 8.92045
11.80, -2.37402, 1.50453, 9.15054
11.90, -2.85126, 1.74631, 9.37677
12.00, -3.40450, 1.92442, 9.53441
12.10, -4.01525, 2.04106, 9.60896
12.20, -4.59776, 2.06238, 9.67337
12.30, -5.21256, 2.00284, 9.61854
12.40, -5.80057, 1.86089, 9.56701
12.50, -6.34297, 1.62071, 9.44506
12.60, -6.84533, 1.35053, 9.22950
12.70, -7.29393, 1.01750, 9.01611
12.80, -7.61796, 0.60306, 8.74867
12.90, -7.91789, 0.15277, 8.40196
13.00, -8.09873, -0.34332, 8.07133
13.10, -8.17502, -0.81566, 7.74336
13.20, -8.15830, -1.29967, 7.36642
13.30, -8.01255, -1.77467, 7.00543
13.40, -7.80221, -2.23065, 6.68154
13.50, -7.51230, -2.65213, 6.38140
