timestamp,tx,ty,tz
0.00, -1.61715, -3.62723, 8.47977
0.10, -1.65122, -3.47362, 8.46271
0.20, -1.69014, -3.34624, 8.42759
0.30, -1.71094, -3.21122, 8.44258
0.40, -1.75437, -3.06348, 8.44294
0.50, -1.81570, -2.92620, 8.45507
0.60, -1.86598, -2.78300, 8.47276
0.70, -1.92971, -2.69267, 8.52301
0.80, -1.99573, -2.55640, 8.56377
0.90, -2.08309, -2.44740, 8.61190
1.00, -2.14903, -2.32778, 8.68530
1.10, -2.23875, -2.22915, 8.76725
1.20, -2.32955, -2.13120, 8.84374
1.30, -2.40806, -2.07302, 8.93712
1.40, -2.50614, -2.00638, 9.03909
1.50, -2.59422, -1.96048, 9.13871
1.60, -2.68838, -1.91733, 9.23483
1.70, -2.78024, -1.88241, 9.35965
1.80, -2.86622, -1.86186, 9.46776
1.90, -2.97640, -1.84382, 9.59419
2.00, -3.03580, -1.86757, 9.71215
2.10, -3.13346, -1.88970, 9.83301
2.20, -3.20796, -1.92904, 9.96043
2.30, -3.29335, -1.98254, 10.04940
2.40, -3.34240, -2.02090, 10.17491
2.50, -3.40754, -2.11319, 10.30475
2.60, -3.46559, -2.21010, 10.39852
2.70, -3.53617, -2.28148, 10.52228
2.80, -3.57119, -2.37698, 10.59363
2.90, -3.61544, -2.49886, 10.67234
3.00, -3.64199, -2.62104, 10.76735
3.10, -3.67562, -2.72914, 10.81914
3.20, -3.68743, -2.88511, 10.90549
3.30, -3.69590, -3.02021, 10.95922
3.40, -3.68192, -3.14995, 11.00958
3.50, -3.67443, -3.27965, 11.04724
3.60, -3.65155, -3.45048, 11.07636
3.70, -3.63085, -3.58570, 11.11750
3.80, -3.59729, -3.74178, 11.09220
3.90, -3.55007, -3.88360, 11.08886
4.00, -3.49096, -3.98931, 11.07930
4.10, -3.45574, -4.14066, 11.05002
4.20, -3.37615, -4.24348, 10.98373
4.30, -3.30495, -4.38634, 10.96164
4.40, -3.22739, -4.49897, 10.88958
4.50, -3.15510, -4.60965, 10.85902
4.60, -3.07884, -4.70715, 10.76564
4.70, -2.98439, -4.80712, 10.67969
4.80, -2.93245, -4.88217, 10.60443
4.90, -2.80133, -4.93284, 10.49437
5.00, -2.73359, -4.99935, 10.39570
5.10, -2.62697, -5.03755, 10.27147
5.20, -2.54515, -5.06615, 10.16286
5.30, -2.43784, -5.06163, 10.04143
5.40, -2.36109, -5.08840, 9.93765
5.50, -2.28707, -5.08277, 9.82925
5.60, -2.18812, -5.05330, 9.69906
5.70, -2.10275, -4.99537, 9.58968
5.80, -2.03542, -4.97798, 9.45059
5.90, -1.96657, -4.90132, 9.33134
6.00, -1.88324, -4.81857, 9.23888
6.10, -1.83898, -4.74809, 9.14557
6.20, -1.77499, -4.63789, 9.01818
6.30, -1.73557, -4.54063, 8.91417
6.40, -1.69010, -4.44097, 8.83909
6.50, -1.66055, -4.31577, 8.75752
6.60, -1.66609, -4.20098, 8.67642
6.70, -1.62186, -4.06240, 8.61257
6.80, -1.60614, -3.93554, 8.55090
6.90, -1.62276, -3.79024, 8.50797
7.00, -1.64457, -3.63839, 8.49143
7.10, -1.65462, -3.50640, 8.46112
7.20, -1.69183, -3.35853, 8.42474
7.30, -1.70605, -3.21631, 8.41888
7.40, -1.74619, -3.07434, 8.44501
7.50, -1.79985, -2.93058, 8.45292
7.60, -1.85025, -2.81981, 8.47822
7.70, -1.91906, -2.68716, 8.51858
7.80, -1.99424, -2.53995, 8.56300
7.90, -2.06239, -2.42740, 8.60476
8.00, -2.13419, -2.31677, 8.68507
8.10, -2.21528, -2.23769, 8.76161
8.20, -2.30809, -2.14099, 8.84082
8.30, -2.41423, -2.04619, 8.92519
8.40, -2.49512, -2.00053, 9.03095
8.50, -2.57711, -1.94545, 9.14036
8.60, -2.68954, -1.90485, 9.23000
8.70, -2.77841, -1.87427, 9.35211
8.80, -2.86442, -1.85086, 9.46941
8.90, -2.95025, -1.86093, 9.58505
9.00, -3.04103, -1.87862, 9.71319
9.10, -3.10609, -1.89683, 9.83241
9.20, -3.21731, -1.93990, 9.93722
9.30, -3.27090, -1.98325, 10.06001
9.40, -3.33791, -2.02668, 10.18281
9.50, -3.41466, -2.11584, 10.28116
9.60, -3.47773, -2.16304, 10.38353
9.70, -3.52380, -2.28067, 10.48938
9.80, -3.58300, -2.37683, 10.57846
9.90, -3.61900, -2.49673, 10.66504
10.00, -3.62813, -2.62214, 10.74724
10.10, -3.67031, -2.73018, 10.84293
10.20, -3.67559, -2.86525, 10.90234
10.30, -3.68138, -3.00568, 10.96139
10.40, -3.68641, -3.15025, 10.99320
10.50, -3.67587, -3.29809, 11.03834
10.60, -3.64164, -3.43454, 11.06428
10.70, -3.60216, -3.57903, 11.08515
10.80, -3.59393, -3.71018, 11.09767
10.90, -3.54169, -3.86233, 11.08361
11.00, -3.49734, -4.00074, 11.05648
11.10, -3.44354, -4.13673, 11.03510
11.20, -3.37892, -4.27366, 11.01889
11.30, -3.30366, -4.37802, 10.98071
11.40, -3.22656, -4.48233, 10.89171
11.50, -3.16417, -4.62295, 10.84394
