timestamp,tx,ty,tz
0.00, 8.65028, 6.03797, -9.76411
0.10, 8.62337, 6.26698, -9.80512
0.20, 8.57040, 6.46737, -9.84655
0.30, 8.50816, 6.67758, -9.80822
0.40, 8.43236, 6.88864, -9.79046
0.50, 8.36906, 7.05470, -9.72707
0.60, 8.28852, 7.24687, -9.67863
0.70, 8.17786, 7.43049, -9.56267
0.80, 8.07682, 7.56391, -9.45104
0.90, 7.97966, 7.69145, -9.31686
1.00, 7.87617, 7.83016, -9.17850
1.10, 7.78542, 7.91467, -9.01469
1.20, 7.68052, 7.96620, -8.84426
1.30, 7.56517, 8.02205, -8.68161
1.40, 7.45017, 8.04618, -8.48779
1.50, 7.39691, 8.04041, -8.28547
1.60, 7.28449, 8.01713, -8.08735
1.70, 7.19720, 7.96864, -7.89635
1.80, 7.11982, 7.90003, -7.72308
1.90, 7.06531, 7.77512, -7.52598
2.00, 7.01586, 7.67071, -7.37386
2.10, 6.96954, 7.50626, -7.21591
2.20, 6.94444, 7.35245, -7.06305
2.30, 6.90929, 7.20050, -6.93840
2.40, 6.90700, 6.99145, -6.83664
2.50, 6.93067, 6.82067, -6.74233
2.60, 6.94185, 6.61481, -6.68395
2.70, 6.97099, 6.39498, -6.64254
2.80, 7.04122, 6.18081, -6.60093
2.90, 7.08947, 5.98570, -6.61809
3.00, 7.13744, 5.78364, -6.65372
3.10, 7.21638, 5.57872, -6.69212
3.20, 7.30557, 5.40066, -6.75818
3.30, 7.39413, 5.23975, -6.85867
3.40, 7.50022, 5.08166, -6.93355
3.50, 7.58805, 4.95310, -7.08354
3.60, 7.70260, 4.81677, -7.22635
3.70, 7.81119, 4.73701, -7.38564
3.80, 7.92684, 4.65760, -7.56334
3.90, 8.00860, 4.60954, -7.72526
4.00, 8.11027, 4.56951, -7.89920
4.10, 8.20724, 4.58016, -8.09904
4.20, 8.32341, 4.58248, -8.29741
4.30, 8.37205, 4.62351, -8.48978
4.40, 8.46830, 4.71315, -8.66154
4.50, 8.52794, 4.79394, -8.87381
4.60, 8.58965, 4.94060, -9.04224
4.70, 8.61134, 5.06891, -9.19867
4.80, 8.67790, 5.20181, -9.34619
4.90, 8.68500, 5.36124, -9.48257
5.00, 8.69845, 5.57627, -9.58921
5.10, 8.69348, 5.75946, -9.68153
5.20, 8.67149, 5.96027, -9.74364
5.30, 8.65419, 6.17191, -9.78205
5.40, 8.59844, 6.35036, -9.82536
5.50, 8.55839, 6.57846, -9.80607
5.60, 8.48629, 6.76212, -9.79464
5.70, 8.39976, 6.97549, -9.75935
5.80, 8.33372, 7.16399, -9.70353
5.90, 8.23490, 7.31793, -9.61733
6.00, 8.13213, 7.49214, -9.51926
6.10, 8.03477, 7.65003, -9.37681
6.20, 7.92800, 7.74604, -9.25880
6.30, 7.82813, 7.85829, -9.11462
6.40, 7.71698, 7.94002, -8.92682
6.50, 7.62240, 7.99710, -8.74971
6.60, 7.52931, 8.04650, -8.55632
6.70, 7.40823, 8.05225, -8.36931
6.80, 7.30960, 8.04610, -8.18990
6.90, 7.25190, 7.98559, -7.98468
7.00, 7.16810, 7.91630, -7.79701
7.10, 7.08136, 7.83732, -7.62355
7.20, 7.03960, 7.72102, -7.44583
7.30, 6.98160, 7.59178, -7.28386
7.40, 6.93982, 7.44125, -7.12984
7.50, 6.91876, 7.28077, -6.98898
7.60, 6.91264, 7.10217, -6.87672
7.70, 6.92233, 6.91316, -6.78899
7.80, 6.94016, 6.70401, -6.70780
7.90, 6.96696, 6.51964, -6.66057
8.00, 6.99578, 6.30319, -6.60496
8.10, 7.05081, 6.10027, -6.60254
8.20, 7.11146, 5.87607, -6.61861
8.30, 7.18229, 5.67791, -6.67226
8.40, 7.27915, 5.50597, -6.72491
8.50, 7.35554, 5.33263, -6.79417
8.60, 7.43885, 5.16383, -6.91310
8.70, 7.54481, 5.00672, -7.01612
8.80, 7.65085, 4.89777, -7.16475
8.90, 7.76246, 4.79247, -7.29222
9.00, 7.85889, 4.67235, -7.48744
9.10, 7.96863, 4.61502, -7.63792
9.20, 8.06858, 4.58911, -7.83206
9.30, 8.16327, 4.56890, -8.01085
